source_id	source_type	target_id	target_type	source_name	target_name	relation_type	resource	ttd_disease_id	ttd_biomarker_id
UNIPROT:P55040	Gene	ICD-11:1C62	Disease	RAS-like protein KIR (GEM)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003352
UNIPROT:O14807	Gene	ICD-11:BA80	Disease	Ras-related protein M-Ras (MRAS)	Coronary artery disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA80	BM002193
UNIPROT:Q08116	Gene	ICD-11:DA95	Disease	Regulator of G-protein signaling 1 (RGS1)	Coeliac disease	GNBR::Md::Gene:Disease	TTD	ICD-11:DA95	BM002654
UNIPROT:P49758	Gene	ICD-11:1A00-CA43.1	Disease	Regulator of G-protein signaling 6 (RGS6)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM002643
UNIPROT:P49758	Gene	ICD-11:BA00-BE2Z	Disease	Regulator of G-protein signaling 6 (RGS6)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM002642
UNIPROT:Q9HD89	Gene	ICD-11:EA90	Disease	Resistin (RETN)	Psoriasis vulgaris	GNBR::Md::Gene:Disease	TTD	ICD-11:EA90	BM000469
UNIPROT:P02753	Gene	ICD-11:1C62	Disease	Retinol Binding Protein (RBP)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM002652
UNIPROT:P10745	Gene	ICD-11:1C62	Disease	Retinol Binding Protein (RBP)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM002652
UNIPROT:P09455	Gene	ICD-11:1C62	Disease	Retinol Binding Protein (RBP)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM002652
UNIPROT:P82980	Gene	ICD-11:1C62	Disease	Retinol Binding Protein (RBP)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM002652
UNIPROT:P50120	Gene	ICD-11:1C62	Disease	Retinol Binding Protein (RBP)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM002652
UNIPROT:Q96R05	Gene	ICD-11:1C62	Disease	Retinol Binding Protein (RBP)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM002652
UNIPROT:Q9GZL7	Gene	ICD-11:BA80	Disease	Ribosome biogenesis protein WDR12 (WDR12)	Coronary artery disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA80	BM003002
UNIPROT:Q01844	Gene	ICD-11:2B52	Disease	RNA-binding protein EWS (EWSR1)	Ewing sarcoma	GNBR::Md::Gene:Disease	TTD	ICD-11:2B52	BM003034
UNIPROT:Q92736	Gene	ICD-11:8E49	Disease	Ryanodine receptor 2 (RYR2)	Myalgic encephalomyelitis	GNBR::Md::Gene:Disease	TTD	ICD-11:8E49	BM002189
UNIPROT:P04271	Gene	ICD-11:1D46	Disease	S100 calcium-binding protein B (S100B)	West nile virus infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1D46	BM003608
UNIPROT:P04271	Gene	ICD-11:8A00.0	Disease	S100 calcium-binding protein B (S100B)	Parkinson disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A00.0	BM002666
UNIPROT:Q9NSC2	Gene	ICD-11:1A00-CA43.1	Disease	Sal-like protein 1 (SALL1)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM002726
UNIPROT:Q9NSC2	Gene	ICD-11:BA00-BE2Z	Disease	Sal-like protein 1 (SALL1)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM002725
UNIPROT:O00585	Gene	ICD-11:FA20	Disease	Secondary lymphoid-tissue chemokine (CCL21)	Rheumatoid arthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA20	BM001001
UNIPROT:Q6FHJ7	Gene	ICD-11:GB81	Disease	Secreted frizzled related protein-4 (SFRP4)	Autosomal dominant polycystic kidney disease	GNBR::Md::Gene:Disease	TTD	ICD-11:GB81	BM002669
UNIPROT:Q9GZT4	Gene	ICD-11:BA80	Disease	Serine Racemase (SRR)	Coronary artery disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA80	BM002695
UNIPROT:P15056	Gene	ICD-11:2C30	Disease	Serine/threonine-protein kinase B-raf  (BRAF)	Melanoma	GNBR::Md::Gene:Disease	TTD	ICD-11:2C30	BM003032
UNIPROT:P15056	Gene	ICD-11:2C30	Disease	Serine/threonine-protein kinase B-raf  (BRAF)	Melanoma	GNBR::Md::Gene:Disease	TTD	ICD-11:2C30	BM003045
UNIPROT:P02768	Gene	ICD-11:1C62	Disease	Serum albumin (ALB)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003418
UNIPROT:P02768	Gene	ICD-11:1E51	Disease	Serum albumin (ALB)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003300
UNIPROT:P02768	Gene	ICD-11:1F40-1F4Z	Disease	Serum albumin (ALB)	Malaria	GNBR::Md::Gene:Disease	TTD	ICD-11:1F40-1F4Z	BM003482
UNIPROT:P02768	Gene	ICD-11:4B24.0	Disease	Serum albumin (ALB)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM002673
UNIPROT:P02768	Gene	ICD-11:BA41	Disease	Serum albumin (ALB)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM001936
UNIPROT:P02768	Gene	ICD-11:BA41-BA43	Disease	Serum albumin (ALB)	Myocardial infarction	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41-BA43	BM001937
UNIPROT:P02768	Gene	ICD-11:GB60	Disease	Serum albumin (ALB)	Acute kidney injury	GNBR::Md::Gene:Disease	TTD	ICD-11:GB60	BM002114
UNIPROT:P0DJI8	Gene	ICD-11:9C61	Disease	Serum amyloid A-1 protein (SAA1)	Glaucoma/ocular hypertension	GNBR::Md::Gene:Disease	TTD	ICD-11:9C61	BM002674
UNIPROT:Q9NYZ4	Gene	ICD-11:4B03.1	Disease	Sialic acid-binding Ig-like lectin 8 (SIGLEC8)	Eosinophilic disorders	GNBR::Md::Gene:Disease	TTD	ICD-11:4B03.1	BM002689
UNIPROT:P40763	Gene	ICD-11:FA21	Disease	Signal transducer and activator of transcription 3 (STAT3)	Psoriatic arthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA21	BM002687
UNIPROT:Q6IA17	Gene	ICD-11:FA21	Disease	Single Ig IL-1-related receptor (SIGIRR)	Psoriatic arthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA21	BM002686
UNIPROT:P51671	Gene	ICD-11:8B60.0	Disease	Small-inducible cytokine A11 (CCL11)	Amyotrophic lateral sclerosis	GNBR::Md::Gene:Disease	TTD	ICD-11:8B60.0	BM002182
UNIPROT:P51671	Gene	ICD-11:CA22	Disease	Small-inducible cytokine A11 (CCL11)	Chronic obstructive pulmonary disease	GNBR::Md::Gene:Disease	TTD	ICD-11:CA22	BM000443
UNIPROT:P51671	Gene	ICD-11:DA24.1	Disease	Small-inducible cytokine A11 (CCL11)	Eosinophilic esophagitis	GNBR::Md::Gene:Disease	TTD	ICD-11:DA24.1	BM001435
UNIPROT:Q99835	Gene	ICD-11:2A00.10	Disease	Smoothened homolog (SMO)	Medulloblastoma	GNBR::Md::Gene:Disease	TTD	ICD-11:2A00.10	BM003036
UNIPROT:Q01082	Gene	ICD-11:1B10-1B1Z	Disease	Spectrin non-erythroid beta chain 1 (SPTBN1)	Tuberculosis	GNBR::Md::Gene:Disease	TTD	ICD-11:1B10-1B1Z	BM003585
UNIPROT:P29508	Gene	ICD-11:1E51	Disease	Squamous cell carcinoma antigen 1 (SCCA-1)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003280
UNIPROT:P48061	Gene	ICD-11:1C62	Disease	Stromal cell-derived factor 1 (CXCL12)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003357
UNIPROT:P48061	Gene	ICD-11:1D20-1D2Z	Disease	Stromal cell-derived factor 1 (CXCL12)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003206
UNIPROT:P48061	Gene	ICD-11:1E51	Disease	Stromal cell-derived factor 1 (CXCL12)	Hepatitis C	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003314
UNIPROT:P48061	Gene	ICD-11:4A42	Disease	Stromal cell-derived factor 1 (CXCL12)	Systemic sclerosis	GNBR::Md::Gene:Disease	TTD	ICD-11:4A42	BM001264
UNIPROT:P48061	Gene	ICD-11:BA80	Disease	Stromal cell-derived factor 1 (CXCL12)	Coronary artery disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA80	BM001268
UNIPROT:P00441	Gene	ICD-11:8B60.0	Disease	Superoxide dismutase Cu-Zn (SOD Cu-Zn)	Amyotrophic lateral sclerosis	GNBR::Md::Gene:Disease	TTD	ICD-11:8B60.0	BM002700
UNIPROT:P04179	Gene	ICD-11:FA00-FA05	Disease	Superoxide dismutase Mn (SOD Mn)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM002174
UNIPROT:P04179	Gene	ICD-11:FA00-FA05	Disease	Superoxide dismutase Mn (SOD Mn)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM002175
UNIPROT:P19256	Gene	ICD-11:1C62	Disease	Surface glycoprotein LFA-3 (CD58)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003377
UNIPROT:P19256	Gene	ICD-11:1E51	Disease	Surface glycoprotein LFA-3 (CD58)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003284
UNIPROT:Q8IWL2	Gene	ICD-11:4A42	Disease	Surfactant Protein A (SP-A)	Systemic sclerosis	GNBR::Md::Gene:Disease	TTD	ICD-11:4A42	BM002752
UNIPROT:Q8IWL1	Gene	ICD-11:4A42	Disease	Surfactant Protein A (SP-A)	Systemic sclerosis	GNBR::Md::Gene:Disease	TTD	ICD-11:4A42	BM002752
UNIPROT:Q8N3V7	Gene	ICD-11:GB61.Z	Disease	Synaptopodin (SYNPO)	Diabetic nephropathy	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61.Z	BM002758
UNIPROT:P18827	Gene	ICD-11:4B24.0	Disease	Syndecan-1 (SDC1)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM002760
UNIPROT:P18827	Gene	ICD-11:4B24.0	Disease	Syndecan-1 (SDC1)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM002762
UNIPROT:P18827	Gene	ICD-11:4B24.0	Disease	Syndecan-1 (SDC1)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM002764
UNIPROT:P18827	Gene	ICD-11:4B24.0	Disease	Syndecan-1 (SDC1)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM002759
UNIPROT:Q13148	Gene	ICD-11:8A23	Disease	TAR DNA binding protein 43 (TARDBP)	Frontotemporal lobar degeneration	GNBR::Md::Gene:Disease	TTD	ICD-11:8A23	BM002127
UNIPROT:Q13148	Gene	ICD-11:8B60.0	Disease	TAR DNA binding protein 43 (TARDBP)	Amyotrophic lateral sclerosis	GNBR::Md::Gene:Disease	TTD	ICD-11:8B60.0	BM000615
UNIPROT:P13686	Gene	ICD-11:FA00-FA05	Disease	Tartrate-resistant acid phosphatase type 5 (ACP5)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM002883
UNIPROT:P26842	Gene	ICD-11:1B10-1B1Z	Disease	T-cell activation antigen CD27 (CD27)	Tuberculosis	GNBR::Md::Gene:Disease	TTD	ICD-11:1B10-1B1Z	BM003589
UNIPROT:P26842	Gene	ICD-11:1E30-1E32?	Disease	T-cell activation antigen CD27 (CD27)	Influenza	GNBR::Md::Gene:Disease	TTD	ICD-11:1E30-1E32?	BM003442
UNIPROT:P09564	Gene	ICD-11:1C62	Disease	T-cell antigen CD7 (CD7)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003399
UNIPROT:P06729	Gene	ICD-11:1C62	Disease	T-cell surface antigen CD2 (CD2)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003405
UNIPROT:P01730	Gene	ICD-11:1A08	Disease	T-cell surface glycoprotein CD4 (CD4)	Salmonella infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1A08	BM003518
UNIPROT:P01730	Gene	ICD-11:1B10-1B1Z	Disease	T-cell surface glycoprotein CD4 (CD4)	Tuberculosis	GNBR::Md::Gene:Disease	TTD	ICD-11:1B10-1B1Z	BM003595
UNIPROT:P01730	Gene	ICD-11:1B40-1B42	Disease	T-cell surface glycoprotein CD4 (CD4)	Rheumatic fever	GNBR::Md::Gene:Disease	TTD	ICD-11:1B40-1B42	BM003515
UNIPROT:P01730	Gene	ICD-11:1B52	Disease	T-cell surface glycoprotein CD4 (CD4)	Toxic shock syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:1B52	BM003576
UNIPROT:P01730	Gene	ICD-11:1C62	Disease	T-cell surface glycoprotein CD4 (CD4)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003421
UNIPROT:P01730	Gene	ICD-11:1D20-1D2Z	Disease	T-cell surface glycoprotein CD4 (CD4)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003245
UNIPROT:P01730	Gene	ICD-11:1E30-1E32?	Disease	T-cell surface glycoprotein CD4 (CD4)	Influenza	GNBR::Md::Gene:Disease	TTD	ICD-11:1E30-1E32?	BM003455
UNIPROT:P01730	Gene	ICD-11:1F03	Disease	T-cell surface glycoprotein CD4 (CD4)	Measles	GNBR::Md::Gene:Disease	TTD	ICD-11:1F03	BM003504
UNIPROT:P01730	Gene	ICD-11:1F23	Disease	T-cell surface glycoprotein CD4 (CD4)	Candidosis	GNBR::Md::Gene:Disease	TTD	ICD-11:1F23	BM003160
UNIPROT:P01730	Gene	ICD-11:1F40-1F4Z	Disease	T-cell surface glycoprotein CD4 (CD4)	Malaria	GNBR::Md::Gene:Disease	TTD	ICD-11:1F40-1F4Z	BM003484
UNIPROT:P01730	Gene	ICD-11:1F57	Disease	T-cell surface glycoprotein CD4 (CD4)	Toxoplasmosis	GNBR::Md::Gene:Disease	TTD	ICD-11:1F57	BM003584
UNIPROT:P01730	Gene	ICD-11:1G40-1G41	Disease	T-cell surface glycoprotein CD4 (CD4)	Sepsis	GNBR::Md::Gene:Disease	TTD	ICD-11:1G40-1G41	BM003539
UNIPROT:P01730	Gene	ICD-11:CB03.4	Disease	T-cell surface glycoprotein CD4 (CD4)	Idiopathic pulmonary fibrosis	GNBR::Md::Gene:Disease	TTD	ICD-11:CB03.4	BM001035
UNIPROT:P01730	Gene	ICD-11:CB03.4	Disease	T-cell surface glycoprotein CD4 (CD4)	Idiopathic pulmonary fibrosis	GNBR::Md::Gene:Disease	TTD	ICD-11:CB03.4	BM001037
UNIPROT:P01730	Gene	ICD-11:CB03.4	Disease	T-cell surface glycoprotein CD4 (CD4)	Idiopathic pulmonary fibrosis	GNBR::Md::Gene:Disease	TTD	ICD-11:CB03.4	BM001039
UNIPROT:P06127	Gene	ICD-11:1C62	Disease	T-cell surface glycoprotein CD5 (CD5)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003407
UNIPROT:P13501	Gene	ICD-11:1D20-1D2Z	Disease	T-cell-specific protein RANTES (CCL5)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003229
UNIPROT:P13501	Gene	ICD-11:4B24.0	Disease	T-cell-specific protein RANTES (CCL5)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001004
UNIPROT:P13501	Gene	ICD-11:9E1Z	Disease	T-cell-specific protein RANTES (CCL5)	Dry eye disease	GNBR::Md::Gene:Disease	TTD	ICD-11:9E1Z	BM001006
UNIPROT:P10747	Gene	ICD-11:1C62	Disease	T-cell-specific surface glycoprotein CD28 (CD28)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003396
UNIPROT:P10747	Gene	ICD-11:CB03.4	Disease	T-cell-specific surface glycoprotein CD28 (CD28)	Idiopathic pulmonary fibrosis	GNBR::Md::Gene:Disease	TTD	ICD-11:CB03.4	BM001034
UNIPROT:P10747	Gene	ICD-11:CB03.4	Disease	T-cell-specific surface glycoprotein CD28 (CD28)	Idiopathic pulmonary fibrosis	GNBR::Md::Gene:Disease	TTD	ICD-11:CB03.4	BM001036
UNIPROT:P10747	Gene	ICD-11:CB03.4	Disease	T-cell-specific surface glycoprotein CD28 (CD28)	Idiopathic pulmonary fibrosis	GNBR::Md::Gene:Disease	TTD	ICD-11:CB03.4	BM001038
UNIPROT:Q86US8	Gene	ICD-11:BA80	Disease	Telomerase-binding protein EST1A (SMG6)	Coronary artery disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA80	BM002694
UNIPROT:P24821	Gene	ICD-11:CA23	Disease	Tenascin (TNC)	Asthma	GNBR::Md::Gene:Disease	TTD	ICD-11:CA23	BM002749
UNIPROT:P05452	Gene	ICD-11:FA00-FA05	Disease	Tetranectin (CLEC3B)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM001096
UNIPROT:P05452	Gene	ICD-11:FA00-FA05	Disease	Tetranectin (CLEC3B)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM002997
UNIPROT:P36897	Gene	ICD-11:IF53	Disease	TGF-beta receptor type I (TGFBR1)	Chagas disease	GNBR::Md::Gene:Disease	TTD	ICD-11:IF53	BM003172
UNIPROT:P51580	Gene	ICD-11:8C6Y	Disease	Thiopurine S-methyltransferase (TPMT)	Myasthenia gravis	GNBR::Md::Gene:Disease	TTD	ICD-11:8C6Y	BM000573
UNIPROT:P51580	Gene	ICD-11:8C6Y	Disease	Thiopurine S-methyltransferase (TPMT)	Myasthenia gravis	GNBR::Md::Gene:Disease	TTD	ICD-11:8C6Y	BM002854
UNIPROT:P10599	Gene	ICD-11:1C62	Disease	Thioredoxin (TXN)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003397
UNIPROT:P07204	Gene	ICD-11:1D20-1D2Z	Disease	Thrombomodulin (THBD)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003236
UNIPROT:P07204	Gene	ICD-11:1E51	Disease	Thrombomodulin (THBD)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003293
UNIPROT:P07204	Gene	ICD-11:1F40-1F4Z	Disease	Thrombomodulin (THBD)	Malaria	GNBR::Md::Gene:Disease	TTD	ICD-11:1F40-1F4Z	BM003477
UNIPROT:P13726	Gene	ICD-11:1C62	Disease	Tissue factor (F3)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003390
UNIPROT:P16035	Gene	ICD-11:FA00-FA05	Disease	Tissue inhibitor of matrix metalloproteinase (TIMP)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM002799
UNIPROT:P35625	Gene	ICD-11:FA00-FA05	Disease	Tissue inhibitor of matrix metalloproteinase (TIMP)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM002799
UNIPROT:P01033	Gene	ICD-11:FA00-FA05	Disease	Tissue inhibitor of matrix metalloproteinase (TIMP)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM002799
UNIPROT:P16035	Gene	ICD-11:FA00-FA05	Disease	Tissue inhibitor of matrix metalloproteinase (TIMP)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM002800
UNIPROT:P35625	Gene	ICD-11:FA00-FA05	Disease	Tissue inhibitor of matrix metalloproteinase (TIMP)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM002800
UNIPROT:P01033	Gene	ICD-11:FA00-FA05	Disease	Tissue inhibitor of matrix metalloproteinase (TIMP)	Osteoarthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA00-FA05	BM002800
UNIPROT:P00750	Gene	ICD-11:1D20-1D2Z	Disease	Tissue-type plasminogen activator (PLAT)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003251
UNIPROT:P00750	Gene	ICD-11:1G40-1G41	Disease	Tissue-type plasminogen activator (PLAT)	Sepsis	GNBR::Md::Gene:Disease	TTD	ICD-11:1G40-1G41	BM003542
UNIPROT:P00750	Gene	ICD-11:BD4Z	Disease	Tissue-type plasminogen activator (PLAT)	Peripheral arterial disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BD4Z	BM002994
UNIPROT:P42081	Gene	ICD-11:1D20-1D2Z	Disease	T-lymphocyte activation antigen CD86 (FUN1)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003207
UNIPROT:P42081	Gene	ICD-11:1E30-1E32?	Disease	T-lymphocyte activation antigen CD86 (FUN1)	Influenza	GNBR::Md::Gene:Disease	TTD	ICD-11:1E30-1E32?	BM003438
UNIPROT:P42081	Gene	ICD-11:1E51	Disease	T-lymphocyte activation antigen CD86 (FUN1)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003277
UNIPROT:Q12933	Gene	ICD-11:4B24.0	Disease	TNF receptor-associated factor 2 (TRAF2)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM001781
UNIPROT:Q12933	Gene	ICD-11:4B24.0	Disease	TNF receptor-associated factor 2 (TRAF2)	Acute graft versus host disease	GNBR::Md::Gene:Disease	TTD	ICD-11:4B24.0	BM002822
UNIPROT:Q12933	Gene	ICD-11:GB61.Z	Disease	TNF receptor-associated factor 2 (TRAF2)	Diabetic nephropathy	GNBR::Md::Gene:Disease	TTD	ICD-11:GB61.Z	BM002821
UNIPROT:P29965	Gene	ICD-11:NE84	Disease	TNF related activation protein (CD40LG)	Kidney transplant rejection	GNBR::Md::Gene:Disease	TTD	ICD-11:NE84	BM001734
UNIPROT:P29965	Gene	ICD-11:1C62	Disease	TNF related activation protein (CD40LG)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003364
UNIPROT:P29965	Gene	ICD-11:1D20-1D2Z	Disease	TNF related activation protein (CD40LG)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003212
UNIPROT:P29965	Gene	ICD-11:1E30-1E32?	Disease	TNF related activation protein (CD40LG)	Influenza	GNBR::Md::Gene:Disease	TTD	ICD-11:1E30-1E32?	BM003441
UNIPROT:P29965	Gene	ICD-11:BA41	Disease	TNF related activation protein (CD40LG)	Acute coronary syndrome	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41	BM001042
UNIPROT:P29965	Gene	ICD-11:BA41-BA43	Disease	TNF related activation protein (CD40LG)	Myocardial infarction	GNBR::Md::Gene:Disease	TTD	ICD-11:BA41-BA43	BM000278
UNIPROT:P50591	Gene	ICD-11:1C62	Disease	TNF related apoptosis inducing ligand (TNFSF10)	HIV infection	GNBR::Md::Gene:Disease	TTD	ICD-11:1C62	BM003354
UNIPROT:P50591	Gene	ICD-11:1F03	Disease	TNF related apoptosis inducing ligand (TNFSF10)	Measles	GNBR::Md::Gene:Disease	TTD	ICD-11:1F03	BM003492
UNIPROT:O60603	Gene	ICD-11:1D20-1D2Z	Disease	Toll-like receptor 2 (TLR2)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003253
UNIPROT:O60603	Gene	ICD-11:1E30-1E32?	Disease	Toll-like receptor 2 (TLR2)	Influenza	GNBR::Md::Gene:Disease	TTD	ICD-11:1E30-1E32?	BM003458
UNIPROT:O60603	Gene	ICD-11:1E51	Disease	Toll-like receptor 2 (TLR2)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003306
UNIPROT:O00206	Gene	ICD-11:1D20-1D2Z	Disease	Toll-like receptor 4 (TLR4)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003256
UNIPROT:O00206	Gene	ICD-11:1E51	Disease	Toll-like receptor 4 (TLR4)	Hepatitis B	GNBR::Md::Gene:Disease	TTD	ICD-11:1E51	BM003307
UNIPROT:O00206	Gene	ICD-11:1F40-1F4Z	Disease	Toll-like receptor 4 (TLR4)	Malaria	GNBR::Md::Gene:Disease	TTD	ICD-11:1F40-1F4Z	BM003490
UNIPROT:O00206	Gene	ICD-11:8A40	Disease	Toll-like receptor 4 (TLR4)	Multiple sclerosis	GNBR::Md::Gene:Disease	TTD	ICD-11:8A40	BM002802
UNIPROT:Q9NR96	Gene	ICD-11:1D20-1D2Z	Disease	Toll-like receptor 9 (TLR9)	Dengue	GNBR::Md::Gene:Disease	TTD	ICD-11:1D20-1D2Z	BM003195
UNIPROT:Q9NR96	Gene	ICD-11:1F40-1F4Z	Disease	Toll-like receptor 9 (TLR9)	Malaria	GNBR::Md::Gene:Disease	TTD	ICD-11:1F40-1F4Z	BM003466
UNIPROT:Q969N4	Gene	ICD-11:8A00.0	Disease	Trace amine-associated receptor 8 (TAAR8)	Parkinson disease	GNBR::Md::Gene:Disease	TTD	ICD-11:8A00.0	BM000651
UNIPROT:P98088	Gene	ICD-11:9E1Z	Disease	Tracheobronchial mucin 5A (MUC5AC)	Dry eye disease	GNBR::Md::Gene:Disease	TTD	ICD-11:9E1Z	BM002216
UNIPROT:O43680	Gene	ICD-11:BA80	Disease	Transcription factor 21 (TCF21)	Coronary artery disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA80	BM002776
UNIPROT:P36402	Gene	ICD-11:FA21	Disease	Transcription factor 7 (TCF7)	Psoriatic arthritis	GNBR::Md::Gene:Disease	TTD	ICD-11:FA21	BM002688
UNIPROT:Q04206	Gene	ICD-11:1A00-CA43.1	Disease	Transcription factor p65 (RELA)	Inflammation	GNBR::Md::Gene:Disease	TTD	ICD-11:1A00-CA43.1	BM003001
UNIPROT:Q04206	Gene	ICD-11:2C60-2C65	Disease	Transcription factor p65 (RELA)	Breast cancer	GNBR::Md::Gene:Disease	TTD	ICD-11:2C60-2C65	BM002278
UNIPROT:Q04206	Gene	ICD-11:BA00-BE2Z	Disease	Transcription factor p65 (RELA)	Cardiovascular disease	GNBR::Md::Gene:Disease	TTD	ICD-11:BA00-BE2Z	BM003000
UNIPROT:P02786	Gene	ICD-11:1F40-1F4Z	Disease	Transferrin receptor protein 1 (TFRC)	Malaria	GNBR::Md::Gene:Disease	TTD	ICD-11:1F40-1F4Z	BM003481
UNIPROT:P02786	Gene	ICD-11:3A00	Disease	Transferrin receptor protein 1 (TFRC)	Iron-deficiency anemia	GNBR::Md::Gene:Disease	TTD	ICD-11:3A00	BM001509
UNIPROT:P01137	Gene	ICD-11:KB29.0	Disease	Transforming growth factor beta 1 (TGFB1)	Bronchopulmonary dysplasia	GNBR::Md::Gene:Disease	TTD	ICD-11:KB29.0	BM002872
UNIPROT:P01137	Gene	ICD-11:KB29.0	Disease	Transforming growth factor beta 1 (TGFB1)	Bronchopulmonary dysplasia	GNBR::Md::Gene:Disease	TTD	ICD-11:KB29.0	BM002873
