Fibrosis,UniprotID,entrezID,FullName,Alias,DrugID,DrugName,Action,Link
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01366,Procaterol,agonist,https://go.drugbank.com/drugs/DB01366#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01407,Clenbuterol,agonist,https://go.drugbank.com/drugs/DB01407#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01136,Carvedilol,antagonist,https://go.drugbank.com/drugs/DB01136#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01288,Fenoterol,agonist,https://go.drugbank.com/drugs/DB01288#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01291,Pirbuterol,agonist,https://go.drugbank.com/drugs/DB01291#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01580,Oxprenolol,antagonist,https://go.drugbank.com/drugs/DB01580#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01359,Penbutolol,"antagonist,partial agonist",https://go.drugbank.com/drugs/DB01359#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00368,Norepinephrine,agonist,https://go.drugbank.com/drugs/DB00368#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01408,Bambuterol,agonist,https://go.drugbank.com/drugs/DB01408#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB05039,Indacaterol,agonist,https://go.drugbank.com/drugs/DB05039#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB05849,NCX 950,not defined,https://go.drugbank.com/drugs/DB05849#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB06262,Droxidopa,agonist,https://go.drugbank.com/drugs/DB06262#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00264,Metoprolol,antagonist,https://go.drugbank.com/drugs/DB00264#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00195,Betaxolol,antagonist,https://go.drugbank.com/drugs/DB00195#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00489,Sotalol,antagonist,https://go.drugbank.com/drugs/DB00489#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01295,Bevantolol,antagonist,https://go.drugbank.com/drugs/DB01295#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01193,Acebutolol,partial agonist,https://go.drugbank.com/drugs/DB01193#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01102,Arbutamine,agonist,https://go.drugbank.com/drugs/DB01102#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00841,Dobutamine,agonist,https://go.drugbank.com/drugs/DB00841#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB07543,(S)-carazolol,not defined,https://go.drugbank.com/drugs/DB07543#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00449,Dipivefrin,agonist,https://go.drugbank.com/drugs/DB00449#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB08807,Bopindolol,partial agonist,https://go.drugbank.com/drugs/DB08807#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB08808,Bupranolol,antagonist,https://go.drugbank.com/drugs/DB08808#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB04861,Nebivolol,antagonist,https://go.drugbank.com/drugs/DB04861#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00925,Phenoxybenzamine,not defined,https://go.drugbank.com/drugs/DB00925#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01363,Ephedra sinica root,agonist,https://go.drugbank.com/drugs/DB01363#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB06216,Asenapine,antagonist,https://go.drugbank.com/drugs/DB06216#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00248,Cabergoline,binder,https://go.drugbank.com/drugs/DB00248#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00221,Isoetharine,agonist,https://go.drugbank.com/drugs/DB00221#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00335,Atenolol,antagonist,https://go.drugbank.com/drugs/DB00335#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00397,Phenylpropanolamine,agonist,https://go.drugbank.com/drugs/DB00397#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB09080,Olodaterol,agonist,https://go.drugbank.com/drugs/DB09080#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB09082,Vilanterol,agonist,https://go.drugbank.com/drugs/DB09082#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB04846,Celiprolol,agonist,https://go.drugbank.com/drugs/DB04846#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB13139,Levosalbutamol,agonist,https://go.drugbank.com/drugs/DB13139#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB09013,Befunolol,not defined,https://go.drugbank.com/drugs/DB09013#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB12248,Tulobuterol,not defined,https://go.drugbank.com/drugs/DB12248#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01917,Putrescine,not defined,https://go.drugbank.com/drugs/DB01917#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB03566,Spermidine,not defined,https://go.drugbank.com/drugs/DB03566#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB00127,Spermine,not defined,https://go.drugbank.com/drugs/DB00127#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01182,Propafenone,antagonist,https://go.drugbank.com/drugs/DB01182#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB09204,Arotinolol,antagonist,https://go.drugbank.com/drugs/DB09204#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB09273,Doxofylline,agonist,https://go.drugbank.com/drugs/DB09273#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB06814,Protokylol,agonist,https://go.drugbank.com/drugs/DB06814#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB11124,Racepinephrine,agonist,https://go.drugbank.com/drugs/DB11124#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB11587,Etafedrine,agonist,https://go.drugbank.com/drugs/DB11587#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB05590,Bedoradrine,agonist,https://go.drugbank.com/drugs/DB05590#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01238,Aripiprazole,ligand,https://go.drugbank.com/drugs/DB01238#BE0000694
ADRB2,P07550,154,adrenoceptor beta 2,BAR; B2AR; ADRBR; ADRB2R; BETA2AR,DB01364,Ephedrine,agonist,https://go.drugbank.com/drugs/DB01364#BE0000694
NOX1,Q9Y5S8,27035,NADPH oxidase 1,MOX1; NOH1; NOH-1; GP91-2,DB09140,Oxygen,"agonist,activator",https://go.drugbank.com/drugs/DB09140#BE0005803
CXCL12,P48061,6387,C-X-C motif chemokine ligand 12,IRH; PBSF; SDF1; TLSF; TPAR1; SCYB12,DB05934,CTCE-0214,not defined,https://go.drugbank.com/drugs/DB05934#BE0001150
CXCL12,P48061,6387,C-X-C motif chemokine ligand 12,IRH; PBSF; SDF1; TLSF; TPAR1; SCYB12,DB06822,Tinzaparin,binder,https://go.drugbank.com/drugs/DB06822#BE0001150
IGF1,P05019,3479,insulin like growth factor 1,IGF; MGF; IGFI; IGF-I,DB01890,"N,N-Bis(3-(D-gluconamido)propyl)deoxycholamide",not defined,https://go.drugbank.com/drugs/DB01890#BE0003418
IGF1,P05019,3479,insulin like growth factor 1,IGF; MGF; IGFI; IGF-I,DB02643,"N-Dodecyl-N,N-Dimethyl-3-Ammonio-1-Propanesulfonate",not defined,https://go.drugbank.com/drugs/DB02643#BE0003418
BMP4,P12644,652,bone morphogenetic protein 4,ZYME; BMP2B; OFC11; BMP2B1; MCOPS6,DB01373,Calcium,not defined,https://go.drugbank.com/drugs/DB01373#BE0009000
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB02498,Carba-nicotinamide-adenine-dinucleotide,not defined,https://go.drugbank.com/drugs/DB02498#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB03072,"2-{3-[4-(4-Fluorophenyl)-3,6-Dihydro-1(2h)-Pyridinyl]Propyl}-8-Methyl-4(3h)-Quinazolinone",not defined,https://go.drugbank.com/drugs/DB03072#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB03073,3-Methoxybenzamide,not defined,https://go.drugbank.com/drugs/DB03073#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB03509,2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide,not defined,https://go.drugbank.com/drugs/DB03509#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB03722,"3,4-Dihydro-5-Methyl-Isoquinolinone",not defined,https://go.drugbank.com/drugs/DB03722#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB02701,Nicotinamide,binder,https://go.drugbank.com/drugs/DB02701#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB13877,Iniparib,not defined,https://go.drugbank.com/drugs/DB13877#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB07096,"6-AMINO-BENZO[DE]ISOQUINOLINE-1,3-DIONE",not defined,https://go.drugbank.com/drugs/DB07096#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB07232,Veliparib,not defined,https://go.drugbank.com/drugs/DB07232#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB07330,A-620223,not defined,https://go.drugbank.com/drugs/DB07330#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB04010,2-(3'-Methoxyphenyl) Benzimidazole-4-Carboxamide,not defined,https://go.drugbank.com/drugs/DB04010#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB07787,"5-FLUORO-1-[4-(4-PHENYL-3,6-DIHYDROPYRIDIN-1(2H)-YL)BUTYL]QUINAZOLINE-2,4(1H,3H)-DIONE",not defined,https://go.drugbank.com/drugs/DB07787#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB02690,NU1025,not defined,https://go.drugbank.com/drugs/DB02690#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB09074,Olaparib,inhibitor,https://go.drugbank.com/drugs/DB09074#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB12332,Rucaparib,antagonist,https://go.drugbank.com/drugs/DB12332#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB11793,Niraparib,antagonist,https://go.drugbank.com/drugs/DB11793#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB00277,Theophylline,not defined,https://go.drugbank.com/drugs/DB00277#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB01593,Zinc,not defined,https://go.drugbank.com/drugs/DB01593#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB14487,Zinc acetate,not defined,https://go.drugbank.com/drugs/DB14487#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB14533,Zinc chloride,component of,https://go.drugbank.com/drugs/DB14533#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB11760,Talazoparib,inhibitor,https://go.drugbank.com/drugs/DB11760#BE0001717
PARP1,P09874,142,poly(ADP-ribose) polymerase 1,PARP; PPOL; ADPRT; ARTD1; ADPRT1; PARP-1; ADPRT 1; pADPRT-1,DB14548,"Zinc sulfate, unspecified form",component of,https://go.drugbank.com/drugs/DB14548#BE0001717
