id,name,resource
MedDRA:10059842,Urine cortisol/creatinine ratio increased,MedDRA
MedDRA:10059843,Urine cortisol/creatinine ratio normal,MedDRA
MedDRA:10059849,Urogenital sinus mobilisation,MedDRA
MedDRA:10059852,Chemical abuser,MedDRA
MedDRA:10059873,Cardiac resynchronization therapy,MedDRA
MedDRA:10059865,Jugular vein distension,MedDRA
MedDRA:10059875,Device ineffective,MedDRA
MedDRA:10059884,Myoglobin blood,MedDRA
MedDRA:10059886,Cytogenetic analysis normal,MedDRA
MedDRA:10059887,Cytogenetic analysis abnormal,MedDRA
MedDRA:10059888,Myoglobin blood present,MedDRA
MedDRA:10059889,Myoglobin blood absent,MedDRA
MedDRA:10059896,Urine output increased,MedDRA
MedDRA:10059897,"Blood 1,25-dihydroxycholecalciferol",MedDRA
MedDRA:10059901,Glucose-6-phosphate dehydrogenase normal,MedDRA
MedDRA:10059902,Glucose-6-phosphate dehydrogenase abnormal,MedDRA
MedDRA:10059911,Porphyrins urine normal,MedDRA
MedDRA:10059912,Porphyrins urine abnormal,MedDRA
MedDRA:10059913,Protein bound iodine,MedDRA
MedDRA:10059915,Red blood cell anisocytes present,MedDRA
MedDRA:10059916,Red blood cell spherocytes present,MedDRA
MedDRA:10059917,Reticulocyte percentage,MedDRA
MedDRA:10059918,Reticulocyte percentage normal,MedDRA
MedDRA:10059919,Reticulocyte percentage abnormal,MedDRA
MedDRA:10059920,Reticulocyte percentage increased,MedDRA
MedDRA:10059921,Reticulocyte percentage decreased,MedDRA
MedDRA:10059923,Pharyngeal hypoaesthesia,MedDRA
MedDRA:10059936,Blood 25-hydroxycholecalciferol,MedDRA
MedDRA:10059937,Blood urea nitrogen/creatinine ratio decreased,MedDRA
MedDRA:10059940,Myoglobin blood decreased,MedDRA
MedDRA:10059942,Porphyrins urine decreased,MedDRA
MedDRA:10059943,Pulmonary function test increased,MedDRA
MedDRA:10059947,Red blood cell poikilocytes present,MedDRA
MedDRA:10059953,Albumin CSF,MedDRA
MedDRA:10059954,Amoebic serology,MedDRA
MedDRA:10059956,Antiacetylcholine receptor antibody,MedDRA
MedDRA:10059958,Bacteria blood test,MedDRA
MedDRA:10059959,CSF bacteria test,MedDRA
MedDRA:10059960,Bacteria stool test,MedDRA
MedDRA:10059963,Blood alcohol,MedDRA
MedDRA:10059964,Blood androstenedione,MedDRA
MedDRA:10059966,B-lymphocyte count,MedDRA
MedDRA:10059972,5-hydroxyindolacetic acid in urine,MedDRA
MedDRA:10059973,Antiviral drug level,MedDRA
MedDRA:10059974,Antiviral drug level above therapeutic,MedDRA
MedDRA:10059975,Antiviral drug level below therapeutic,MedDRA
MedDRA:10059976,Albumin CSF abnormal,MedDRA
MedDRA:10059977,Albumin CSF normal,MedDRA
MedDRA:10059978,Albumin CSF increased,MedDRA
MedDRA:10059979,Albumin CSF decreased,MedDRA
MedDRA:10059981,Alpha tumour necrosis factor,MedDRA
MedDRA:10059982,Alpha tumour necrosis factor increased,MedDRA
MedDRA:10059983,Alpha tumour necrosis factor decreased,MedDRA
MedDRA:10059984,Amoebic serology positive,MedDRA
MedDRA:10059985,Amoebic serology negative,MedDRA
MedDRA:10059986,Urine amphetamine negative,MedDRA
MedDRA:10059992,Parasitic blood test negative,MedDRA
MedDRA:10059993,Base excess increased,MedDRA
MedDRA:10059994,Base excess decreased,MedDRA
MedDRA:10059995,Blood alcohol abnormal,MedDRA
MedDRA:10059998,B-lymphocyte count increased,MedDRA
MedDRA:10060013,Blood alcohol increased,MedDRA
MedDRA:10060021,Eosinophil cationic protein,MedDRA
MedDRA:10060022,Blood galactose,MedDRA
MedDRA:10060023,Interferon gamma level,MedDRA
MedDRA:10060024,Gastric pH,MedDRA
MedDRA:10060026,Hepaplastin test,MedDRA
MedDRA:10060027,Hepatitis B DNA assay,MedDRA
MedDRA:10060028,Hepatitis E antigen,MedDRA
MedDRA:10060029,Histamine level,MedDRA
MedDRA:10060030,Histamine urine,MedDRA
MedDRA:10060036,Blood galactose normal,MedDRA
MedDRA:10060037,Blood galactose abnormal,MedDRA
MedDRA:10060038,Blood galactose increased,MedDRA
MedDRA:10060039,Blood galactose decreased,MedDRA
MedDRA:10060040,Gastric pH increased,MedDRA
MedDRA:10060041,Gastric pH decreased,MedDRA
MedDRA:10060042,Head circumference normal,MedDRA
MedDRA:10060043,Head circumference abnormal,MedDRA
MedDRA:10060044,Haemoglobin E,MedDRA
MedDRA:10060045,Haemoglobin E absent,MedDRA
MedDRA:10060046,Haemoglobin E present,MedDRA
MedDRA:10060047,Hepatitis B DNA assay positive,MedDRA
MedDRA:10060048,Hepatitis B DNA assay negative,MedDRA
MedDRA:10060050,Hepatitis E antigen negative,MedDRA
MedDRA:10060051,Histamine level increased,MedDRA
MedDRA:10060052,Histamine level decreased,MedDRA
MedDRA:10060053,Histamine urine present,MedDRA
MedDRA:10060054,Histamine urine absent,MedDRA
MedDRA:10060063,Influenza serology,MedDRA
MedDRA:10060064,Urine lactic acid,MedDRA
MedDRA:10060066,Measles antibody,MedDRA
MedDRA:10060078,Influenza serology positive,MedDRA
MedDRA:10060079,Influenza serology negative,MedDRA
MedDRA:10060081,Intelligence test normal,MedDRA
MedDRA:10060082,Intelligence test abnormal,MedDRA
MedDRA:10060083,Light chain analysis,MedDRA
MedDRA:10060084,Light chain analysis increased,MedDRA
MedDRA:10060085,Light chain analysis decreased,MedDRA
MedDRA:10060086,Urine lactic acid increased,MedDRA
MedDRA:10060087,Urine lactic acid decreased,MedDRA
MedDRA:10060088,Left ventricular end-diastolic pressure increased,MedDRA
MedDRA:10060089,Left ventricular end-diastolic pressure decreased,MedDRA
MedDRA:10060090,Analgesic drug level,MedDRA
MedDRA:10060092,Blood mercury normal,MedDRA
MedDRA:10060093,Blood mercury abnormal,MedDRA
MedDRA:10060094,Urine mercury normal,MedDRA
MedDRA:10060095,Urine mercury abnormal,MedDRA
MedDRA:10060114,Human herpes virus 6 serology,MedDRA
MedDRA:10059613,Stroke in evolution,MedDRA
MedDRA:10060122,Red blood cell microcytes,MedDRA
MedDRA:10060124,Parasite blood test positive,MedDRA
MedDRA:10060125,Parvovirus B19 serology,MedDRA
MedDRA:10060126,Pertussis serology,MedDRA
MedDRA:10060135,Red blood cell microcytes absent,MedDRA
MedDRA:10060139,Antineutrophil cytoplasmic antibody decreased,MedDRA
MedDRA:10071929,Neurone-specific enolase increased,MedDRA
MedDRA:10071928,Neurone-specific enolase decreased,MedDRA
MedDRA:10060142,Antipsychotic drug level,MedDRA
MedDRA:10060143,Antipsychotic drug level therapeutic,MedDRA
MedDRA:10060144,Antipsychotic drug level above therapeutic,MedDRA
MedDRA:10060145,Antipsychotic drug level below therapeutic,MedDRA
MedDRA:10060146,Parvovirus B19 serology positive,MedDRA
MedDRA:10060147,Parvovirus B19 serology negative,MedDRA
MedDRA:10060148,Pertussis serology positive,MedDRA
MedDRA:10060149,Pertussis serology negative,MedDRA
MedDRA:10060150,Phenylalanine screen positive,MedDRA
MedDRA:10060151,Phenylalanine screen negative,MedDRA
MedDRA:10060189,Cytomegalovirus antibody negative,MedDRA
MedDRA:10060193,Poliovirus serology,MedDRA
MedDRA:10060194,Potassium chloride sensitivity test,MedDRA
MedDRA:10060195,Proerythroblast count,MedDRA
MedDRA:10060196,Pulmonary arterial pressure,MedDRA
MedDRA:10060197,Red blood cell morphology normal,MedDRA
MedDRA:10060200,Schistosoma serology,MedDRA
MedDRA:10060201,Soluble fibrin monomer,MedDRA
MedDRA:10060219,Platelet factor 4 increased,MedDRA
MedDRA:10060220,Platelet factor 4 decreased,MedDRA
MedDRA:10060221,Platelet morphology normal,MedDRA
MedDRA:10060222,Poliovirus serology positive,MedDRA
MedDRA:10060223,Poliovirus serology negative,MedDRA
MedDRA:10060224,Potassium chloride sensitivity test normal,MedDRA
MedDRA:10060225,Potassium chloride sensitivity test abnormal,MedDRA
MedDRA:10060226,Proerythroblast count normal,MedDRA
MedDRA:10060227,Proerythroblast count abnormal,MedDRA
MedDRA:10060228,Proerythroblast count increased,MedDRA
MedDRA:10060229,Proerythroblast count decreased,MedDRA
MedDRA:10060230,Protein C increased,MedDRA
MedDRA:10060231,Pulmonary arterial pressure decreased,MedDRA
MedDRA:10060232,Pulmonary arterial pressure normal,MedDRA
MedDRA:10060233,Pulmonary arterial pressure abnormal,MedDRA
MedDRA:10060234,Rheumatoid factor quantitative increased,MedDRA
MedDRA:10060235,Rheumatoid factor quantitative decreased,MedDRA
MedDRA:10060236,Right ventricular systolic pressure increased,MedDRA
MedDRA:10060237,Right ventricular systolic pressure decreased,MedDRA
MedDRA:10060238,Schistosoma serology positive,MedDRA
MedDRA:10060239,Schistosoma serology negative,MedDRA
MedDRA:10060240,Muscle relaxant drug level,MedDRA
MedDRA:10060241,Muscle relaxant drug level therapeutic,MedDRA
MedDRA:10060242,Muscle relaxant drug level above therapeutic,MedDRA
MedDRA:10060243,Muscle relaxant drug level below therapeutic,MedDRA
MedDRA:10060244,Virus stool test,MedDRA
MedDRA:10060306,Reverse tri-iodothyronine increased,MedDRA
MedDRA:10060307,Reverse tri-iodothyronine decreased,MedDRA
MedDRA:10060308,Tetanus antibody positive,MedDRA
MedDRA:10060309,Tetanus antibody negative,MedDRA
MedDRA:10060310,Anti-thyroid antibody positive,MedDRA
MedDRA:10060311,Anti-thyroid antibody negative,MedDRA
MedDRA:10060312,Antidepressant drug level,MedDRA
MedDRA:10060313,Urine selenium normal,MedDRA
MedDRA:10060314,Urine selenium abnormal,MedDRA
MedDRA:10060315,Urine selenium increased,MedDRA
MedDRA:10060316,Urine selenium decreased,MedDRA
MedDRA:10060317,Antibiotic level,MedDRA
MedDRA:10060318,Anticoagulation drug level,MedDRA
MedDRA:10060319,Anticoagulation drug level therapeutic,MedDRA
MedDRA:10060320,Anticoagulation drug level above therapeutic,MedDRA
MedDRA:10060321,Anticoagulation drug level below therapeutic,MedDRA
MedDRA:10060346,Transdermal contraception,MedDRA
MedDRA:10041360,Sore inflamed tongue,MedDRA
MedDRA:10058783,Antihuman immunodeficiency virus antibody negative,MedDRA
MedDRA:10059114,Perioral tingling,MedDRA
MedDRA:10059115,Intensive care unit syndrome,MedDRA
MedDRA:10059121,Anicteric cholestasis,MedDRA
MedDRA:10059122,Arrhythmia absoluta,MedDRA
MedDRA:10059123,Arterial calcification,MedDRA
MedDRA:10059127,True aneurysm,MedDRA
MedDRA:10059131,Segmented neutrophil percentage increased,MedDRA
MedDRA:10059132,Segmented neutrophil percentage decreased,MedDRA
MedDRA:10059135,Aortorenal bypass,MedDRA
MedDRA:10059139,Infiltrative erythema,MedDRA
MedDRA:10059149,Urine methylmalonic acid increased,MedDRA
MedDRA:10059151,Bone marrow macrocytosis,MedDRA
MedDRA:10059153,Courvoisier's gallbladder,MedDRA
MedDRA:10059155,Mass forming pancreatitis,MedDRA
MedDRA:10059156,C1 esterase deficiency,MedDRA
MedDRA:10059171,Corneal rupture,MedDRA
MedDRA:10059180,Flat buttocks,MedDRA
MedDRA:10059181,Bichat's fat pad atrophy,MedDRA
MedDRA:10059182,Limb lipoatrophy,MedDRA
MedDRA:10059184,Poor dental condition,MedDRA
MedDRA:10059195,Iridocorneal mesenchymal dysgenesis,MedDRA
MedDRA:10059196,Iridocorneal goniodysgenesis,MedDRA
MedDRA:10059200,Cogan-Reese syndrome,MedDRA
MedDRA:10059234,Absolute neutrophil count decreased,MedDRA
MedDRA:10059241,Incision site haematoma,MedDRA
MedDRA:10059243,Latent hyperthyroidism,MedDRA
MedDRA:10059244,Latent hypothyroidism,MedDRA
MedDRA:10059254,Saphenectomy,MedDRA
MedDRA:10059257,Sibilus,MedDRA
MedDRA:10059258,Arteriovenous shunt placement,MedDRA
MedDRA:10059269,Hypotension during dialysis,MedDRA
MedDRA:10059278,Choke on medication,MedDRA
MedDRA:10059287,Iodine deficiency goitre,MedDRA
MedDRA:10059289,Supine dyspnoea,MedDRA
MedDRA:10059281,Septicopyemia,MedDRA
MedDRA:10059292,Keratinocyte necrosis,MedDRA
MedDRA:10059296,Intermittent headache,MedDRA
MedDRA:10059302,Urine phosphate crystal present,MedDRA
MedDRA:10059303,Urine sarcosine increased,MedDRA
MedDRA:10059304,Urine aspartic acid increased,MedDRA
MedDRA:10059305,Urine ornithine increased,MedDRA
MedDRA:10059306,Urine alanine increased,MedDRA
MedDRA:10059307,Urine beta-alanine increased,MedDRA
MedDRA:10059308,Urine asparagine increased,MedDRA
MedDRA:10059309,Urine isoleucine increased,MedDRA
MedDRA:10059314,Respiratory papillomatosis,MedDRA
MedDRA:10059328,Gallbladder cancer stage IVA,MedDRA
MedDRA:10059329,Gallbladder cancer stage IVB,MedDRA
MedDRA:10059330,Hepatic cancer stage IIIA,MedDRA
MedDRA:10059331,Hepatic cancer stage IIIB,MedDRA
MedDRA:10059332,Hepatic cancer stage IVB,MedDRA
MedDRA:10059333,Pancreatic carcinoma stage IVA,MedDRA
MedDRA:10059334,Hepatic cancer stage IVA,MedDRA
MedDRA:10059335,Pancreatic carcinoma stage IVB,MedDRA
MedDRA:10059337,Hemodialysis fistula thrombosis,MedDRA
MedDRA:10059340,Mycobacterial screen positive,MedDRA
MedDRA:10059356,Incision site ecchymosis,MedDRA
MedDRA:10059358,Post procedural tenderness,MedDRA
MedDRA:10059366,Uremic anemia,MedDRA
MedDRA:10059365,Politano-Leadbetter procedure,MedDRA
MedDRA:10059378,Extrahepatic bile duct cancer stage I,MedDRA
MedDRA:10059379,Extrahepatic bile duct cancer stage II,MedDRA
MedDRA:10059380,Extrahepatic bile duct cancer stage III,MedDRA
MedDRA:10059381,Bile duct cancer stage IVA,MedDRA
MedDRA:10059382,Bile duct cancer stage IVB,MedDRA
MedDRA:10059386,Incision site pruritus,MedDRA
MedDRA:10059400,Inner ear infection,MedDRA
MedDRA:10059402,Actinodermatitis,MedDRA
MedDRA:10059403,Excited skin syndrome,MedDRA
MedDRA:10059405,Lithuresis,MedDRA
MedDRA:10059414,Incipient abortion,MedDRA
MedDRA:10059422,Parasitic test positive,MedDRA
MedDRA:10059432,Follicular mixed small and large cell lymphoma,MedDRA
MedDRA:10059433,Follicular mixed small and large cell lymphoma recurrent,MedDRA
MedDRA:10059434,Follicular mixed small and large cell lymphoma refractory,MedDRA
MedDRA:10059435,Follicular mixed small and large cell lymphoma stage I,MedDRA
MedDRA:10059436,Follicular mixed small and large cell lymphoma stage II,MedDRA
MedDRA:10059437,Follicular mixed small and large cell lymphoma stage III,MedDRA
MedDRA:10059438,Follicular mixed small and large cell lymphoma stage IV,MedDRA
MedDRA:10059452,Asymmetric ears,MedDRA
MedDRA:10059453,Infusion site infiltration,MedDRA
MedDRA:10059456,Eye muscle weakness,MedDRA
MedDRA:10059458,Urine nitrofurantoin crystal present,MedDRA
MedDRA:10059459,Urine sulfonamide crystal present,MedDRA
MedDRA:10059461,Fracture laryngotracheal,MedDRA
MedDRA:10059474,Bone mineral content decreased,MedDRA
MedDRA:10059481,Segmented neutrophil percentage,MedDRA
MedDRA:10059488,Inappropriate speech,MedDRA
MedDRA:10059493,Myometrial polyp,MedDRA
MedDRA:10059494,Laryngopharyngeal reflux,MedDRA
MedDRA:10059495,Bulging amniotic membranes,MedDRA
MedDRA:10059540,Hepatitis D RNA positive,MedDRA
MedDRA:10059541,Hepatitis D RNA,MedDRA
MedDRA:10059542,Hepatitis D RNA negative,MedDRA
MedDRA:10059559,Ancylostoma caninum infection,MedDRA
MedDRA:10059560,Loss of childhood developmental milestones,MedDRA
MedDRA:10059582,Blood alkaline phosphatase renal decreased,MedDRA
MedDRA:10059583,Blood alkaline phosphatase renal abnormal,MedDRA
MedDRA:10059584,Blood alkaline phosphatase renal increased,MedDRA
MedDRA:10059585,Blood alkaline phosphatase renal,MedDRA
MedDRA:10059586,Blood alkaline phosphatase renal normal,MedDRA
MedDRA:10059595,Kupffer cell increase,MedDRA
MedDRA:10059597,Central hypogonadism,MedDRA
MedDRA:10059601,Bleeding at graft site,MedDRA
MedDRA:10059602,Bleeding donor site,MedDRA
MedDRA:10059603,Radiation dysphagia,MedDRA
MedDRA:10059615,Hyperventilation tetany,MedDRA
MedDRA:10059622,Abdominal phlegmon,MedDRA
MedDRA:10059627,Omarthrosis,MedDRA
MedDRA:10059633,Pericardial hematoma,MedDRA
MedDRA:10059629,Alternation between constipation and diarrhoea,MedDRA
MedDRA:10059632,Gangrenous appendicitis,MedDRA
MedDRA:10059637,Influenza antibody test,MedDRA
MedDRA:10059642,Influenza antibody test positive,MedDRA
MedDRA:10059643,Influenza antibody test negative,MedDRA
MedDRA:10059667,Electroretinogram normal,MedDRA
MedDRA:10059670,Subocclusive syndrome,MedDRA
MedDRA:10059671,Melalgia,MedDRA
MedDRA:10059680,Graft pain,MedDRA
MedDRA:10059681,Transplant pain,MedDRA
MedDRA:10059682,Transplant tenderness,MedDRA
MedDRA:10059683,Ureterohydronephrosis,MedDRA
MedDRA:10059713,Ultrasound aorta,MedDRA
MedDRA:10059715,Metanephrine blood test,MedDRA
MedDRA:10059716,Normetanephrine blood test,MedDRA
MedDRA:10059719,Galactose tolerance test,MedDRA
MedDRA:10059720,Endocrine function test,MedDRA
MedDRA:10059724,Drug-induced hypersensitivity syndrome,MedDRA
MedDRA:10059726,Ampulla cardiomyopathy,MedDRA
MedDRA:10059727,Duodenal membranous stenosis,MedDRA
MedDRA:10059764,Hair copper normal,MedDRA
MedDRA:10059765,Hair copper abnormal,MedDRA
MedDRA:10059777,Borrelia burgdorferi immunoglobulin G,MedDRA
MedDRA:10059778,Borrelia burgdorferi immunoglobulin M,MedDRA
MedDRA:10059780,Blood candida antibody positive,MedDRA
MedDRA:10059781,Cardiolipin immunoglobulin G,MedDRA
MedDRA:10059782,Cardiolipin immunoglobulin M,MedDRA
MedDRA:10059783,Hair copper,MedDRA
MedDRA:10059785,Digitalis level,MedDRA
MedDRA:10059787,LDH decreased,MedDRA
MedDRA:10059788,Infected skin atheroma,MedDRA
MedDRA:10059792,Voicelessness,MedDRA
MedDRA:10059795,Corneal melt,MedDRA
MedDRA:10059803,Mantle field irradiation,MedDRA
MedDRA:10059804,Mitrofanoff procedure,MedDRA
MedDRA:10059807,Paraproctitis,MedDRA
MedDRA:10059811,Seminal vesicle calcification,MedDRA
MedDRA:10059813,Spinocellular carcinoma,MedDRA
MedDRA:10059814,Streptoderma,MedDRA
MedDRA:10059816,Skin trophic ulcer,MedDRA
MedDRA:10059817,Uracrasia,MedDRA
MedDRA:10059818,Urogenital sinus syndrome,MedDRA
MedDRA:10059819,Venipuncture site redness,MedDRA
MedDRA:10059832,Ventricular-paced rhythm,MedDRA
MedDRA:10059833,AV dual-paced rhythm,MedDRA
MedDRA:10059834,Atrial-paced rhythm,MedDRA
MedDRA:10059836,Inappropriate pacemaker firing,MedDRA
MedDRA:10059844,Hypothyroidic goitre,MedDRA
MedDRA:10059846,Renal cyst haemorrhage,MedDRA
MedDRA:10059850,Panaritium,MedDRA
MedDRA:10059851,Postprandial emesis,MedDRA
MedDRA:10059855,Urethral bulbitis,MedDRA
MedDRA:10059859,High grade prostatic intraepithelial neoplasia,MedDRA
MedDRA:10059860,Low grade prostatic intraepithelial neoplasia,MedDRA
MedDRA:10059870,Flash pulmonary oedema,MedDRA
MedDRA:10059868,Non-ischemic dilated cardiomyopathy,MedDRA
MedDRA:10059869,Apical myocardial infarction,MedDRA
MedDRA:10059871,Pulmonary capillary pressure decreased,MedDRA
MedDRA:10059877,Tendon friction rub,MedDRA
MedDRA:10059881,Localized feeling of warmth,MedDRA
MedDRA:10059892,Epstein-Barr virus IgM antibody negative,MedDRA
MedDRA:10059926,Polymorphonuclear count,MedDRA
MedDRA:10059929,Red blood cell cholinesterase,MedDRA
MedDRA:10059930,Segmented neutrophil count,MedDRA
MedDRA:10059933,Numbness throat,MedDRA
MedDRA:10059935,Pericardial fluid exudate,MedDRA
MedDRA:10059946,Protein bound iodine serum,MedDRA
MedDRA:10059949,Blood 25-hydroxy vitamin D2,MedDRA
MedDRA:10059957,B. pertussis serology,MedDRA
MedDRA:10059967,Acetone urine,MedDRA
MedDRA:10059968,Alkaline reserve,MedDRA
MedDRA:10059969,Babesia serology positive,MedDRA
MedDRA:10059970,Betahydroxybutyrate,MedDRA
MedDRA:10059971,Bordet-Wasserman reaction,MedDRA
MedDRA:10059990,B. pertussis serology positive,MedDRA
MedDRA:10059991,B. pertussis serology negative,MedDRA
MedDRA:10059996,Gamma globulinemia,MedDRA
MedDRA:10059999,Alkaline reserve normal,MedDRA
MedDRA:10060000,Alkaline reserve abnormal,MedDRA
MedDRA:10060004,Hair aluminum normal,MedDRA
MedDRA:10060005,Hair aluminum abnormal,MedDRA
MedDRA:10060006,Hair aluminum,MedDRA
MedDRA:10060010,Anti-Streptococcus DNase B test positive,MedDRA
MedDRA:10060011,Anti-Streptococcus DNase B test negative,MedDRA
