Interactor1,Category1,Interactor2,Category2,Methods,Databases_source,References,Score
STAT6,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
STAT6,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,RXRA,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,GATA1,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,FOXP2,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,IRF4,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,STAT2,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,BHLHE40,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
STAT6,mRNA,BCL11A,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
STAT6,mRNA,BCL3,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,RXRA,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
TGFB1,mRNA,RAD21,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,IRF4,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,YBX1,protein,EMSA (electrophoretic mobility shift assay)//Nucleic acid uv cross-linking assay,RAID,18075498,0.8808
TGFB1,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,NR3C1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,HNRNPD,protein,Western Blot//IP (immunoprecipitation)//RT-PCR,RAID,25231991,0.9526
TGFB1,mRNA,BCL11A,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,STAT2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,BCL3,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
TGFB1,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
TGFB1,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
TGFB1,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
TGFB1,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
TGFB1,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
TGFB1,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,PBX3,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,ZNF263,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,ETS1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
TGFB1,mRNA,RTCB,protein,CLIP-seq,starBase,None,0.5483
TGFB1,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB1,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
TGFB1,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,E2F1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
TGFB2,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
TGFB2,mRNA,ZNF263,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
TGFB2,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
TGFB2,mRNA,SUZ12,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
TGFB2,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,GATA2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
TGFB2,mRNA,NR3C1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB2,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
TGFB3,mRNA,ETS1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,RAD21,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
TGFB3,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
TGFB3,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,FOXA2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,IRF4,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
TGFB3,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,MED12,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,FOXA1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
TGFB3,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,ELF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFB3,mRNA,PBX3,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,FOS,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,ZC3H7B,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,FXR1,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,YY1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,CAPRIN1,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,QKI,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,EWSR1,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,NR3C1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,MOV10,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,NFYB,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,TAF15,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,FXR2,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,BCL11A,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,NFYA,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,TNRC6A,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,ZNF263,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,U2AF2,protein,CLIP-seq,RAID//starBase,26641092,0.5483
TGFBR1,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
TGFBR1,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR1,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,EWSR1,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,NR3C1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,MOV10,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,PBX3,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,FXR2,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,ETS1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,SREBF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,FOXP2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,TNRC6A,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,ZNF263,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,RXRA,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,FOXA1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,SPDEF,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,ZC3H7B,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
TGFBR2,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,POU5F1,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,PPARG,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
TGFBR2,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,FOS,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,FOXA2,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,GTF2B,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,U2AF2,protein,CLIP-seq,RAID//starBase,26641092,0.5483
TGIF1,mRNA,ETS1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,STAT2,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,E2F1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,SMAD4,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,RXRA,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,FOXP2,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,IRF4,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,NFYB,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,FOXA1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,POU5F1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,PUM2,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,FOXH1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,NFYA,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,GATA2,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,SREBF2,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,POLR3A,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,RAD21,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
TGIF1,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,SIRT6,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,NR3C1,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,ZNF263,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,PBX3,protein,ChIP-seq,ChIPBase,None,0.5483
TGIF1,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
THBS1,mRNA,FOXA2,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,U2AF2,protein,CLIP-seq,RAID//starBase,26641092,0.5483
THBS1,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
THBS1,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
THBS1,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
THBS1,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
THBS1,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
THBS1,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,NOL7,protein,Western Blot//Reporter Assay//IP (immunoprecipitation)//RT-PCR//Northern Blot,RAID,23085760,0.9933
THBS1,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
THBS1,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
