relation_type	source_name	source_type	source_id	target_name	target_type	target_id	key_sentence	pmids	resource
HSDN::has_symptom::Disease:Symptom	loss of taste/smell	Symptom	SYMP:0000551	post COVID-19 disease	Disease	MONDO:0100233	"Evolution of symptoms showed a decreasing prevalence over time for 27/53 symptoms (e.g., loss of taste/smell); a stable prevalence over time for 18/53 symptoms (e.g., dyspnoea), and an increasing prevalence over time for 8/53 symptoms (e.g., paraesthesia)."	35383197	CustomKB
HSDN::has_symptom::Disease:Symptom	dyspnoea	Symptom	SYMP:0019153	post COVID-19 disease	Disease	MONDO:0100233	"Evolution of symptoms showed a decreasing prevalence over time for 27/53 symptoms (e.g., loss of taste/smell); a stable prevalence over time for 18/53 symptoms (e.g., dyspnoea), and an increasing prevalence over time for 8/53 symptoms (e.g., paraesthesia)."	35383197	CustomKB
HSDN::has_symptom::Disease:Symptom	paraesthesia	Symptom	MESH:D010292	post COVID-19 disease	Disease	MONDO:0100233	"Evolution of symptoms showed a decreasing prevalence over time for 27/53 symptoms (e.g., loss of taste/smell); a stable prevalence over time for 18/53 symptoms (e.g., dyspnoea), and an increasing prevalence over time for 8/53 symptoms (e.g., paraesthesia)."	35383197	CustomKB
HSDN::has_symptom::Disease:Symptom	chronic hypoxia	Symptom	MESH:D005311	long COVID	Disease	MONDO:0100233	"Possible pathophysiological mechanisms of long COVID include: persistent viral replication, chronic hypoxia and inflammation."	35449732	CustomKB
HSDN::has_symptom::Disease:Symptom	insomnia	Symptom	SYMP:0000571	ME/CFS	Disease	MONDO:0005404	"We propose that disrupted TGFB signaling in ME/CFS may play a role in disrupting physiological rhythms in sleep, activity, and cognition, leading to the insomnia, energy disturbances, cognition problems, depression, and autonomic dysfunction associated with ME/CFS."	35465246	CustomKB
HSDN::has_symptom::Disease:Symptom	depression	Symptom	SYMP:0000022	ME/CFS	Disease	MONDO:0005404	"We propose that disrupted TGFB signaling in ME/CFS may play a role in disrupting physiological rhythms in sleep, activity, and cognition, leading to the insomnia, energy disturbances, cognition problems, depression, and autonomic dysfunction associated with ME/CFS."	35465246	CustomKB
HSDN::has_symptom::Disease:Symptom	fatigue	Symptom	SYMP:0019177	ME/CFS	Disease	MONDO:0005404	"Myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS) is characterized by unexplained debilitating fatigue, cognitive dysfunction, gastrointestinal disturbances, and orthostatic intolerance."	36758522	CustomKB
HSDN::has_symptom::Disease:Symptom	acute exercise intolerance	Symptom	SYMP:0019176	ME/CFS	Disease	MONDO:0005404	We suggest that treatable neurovascular dysregulation underlies acute exercise intolerance in ME/CFS.	35526605	CustomKB
HSDN::has_symptom::Disease:Symptom	post exertional malaise	Symptom	SYMP:0019176	post-acute sequelae COVID	Disease	MONDO:0100233	"Because the two key features - post exertional malaise and decreased cerebral blood flow - are also recognized in a subset of patients with post-acute sequelae COVID, we suggest that our findings may also be pertinent to this entity."	35614970	CustomKB
HSDN::has_symptom::Disease:Symptom	neuroinflammation	Symptom	MESH:D020078	"chronic fatigue syndrome, or myalgic encephalomyelitis (CFS/ME)"	Disease	MONDO:0005404	"Many diseases, such as gastrointestinal inflammation, chronic obstructive pulmonary disease, rheumatoid arthritis, dermatitis, chronic fatigue syndrome, or myalgic encephalomyelitis (CFS/ME), trigger neuroinflammation through several pathways."	35783147	CustomKB
HSDN::has_symptom::Disease:Symptom	fatigue	Symptom	SYMP:0019177	Post-COVID syndrome (PCS)	Disease	MONDO:0100233	"Neurological ailments (61·5%), fatigue (57·1%), and sleep disturbance (57·0%) were the most frequent persisting symptoms at 6-12 months after infection."	35875815	CustomKB
HSDN::has_symptom::Disease:Symptom	sleep disturbance	Symptom	SYMP:0000566	Post-COVID syndrome (PCS)	Disease	MONDO:0100233	"Neurological ailments (61·5%), fatigue (57·1%), and sleep disturbance (57·0%) were the most frequent persisting symptoms at 6-12 months after infection."	35875815	CustomKB
INTACT::ASSOCIATION::Compound:Gene	B2M	Gene	ENTREZ:567	Dexamethasone	Compound	DrugBank:DB01234	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	SERPINE1	Gene	ENTREZ:5054	Dexamethasone	Compound	DrugBank:DB01234	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	EGF	Gene	ENTREZ:1950	Dexamethasone	Compound	DrugBank:DB01234	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	BCL2	Gene	ENTREZ:596	Dexamethasone	Compound	DrugBank:DB01234	 TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	S100A9	Gene	ENTREZ:6280	Dexamethasone	Compound	DrugBank:DB01234	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	S100A8	Gene	ENTREZ:6279	Dexamethasone	Compound	DrugBank:DB01234	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	SERPINE1	Gene	ENTREZ:5054	Palmitic Acid	Compound	DrugBank:DB03796	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	BCL2	Gene	ENTREZ:596	Palmitic Acid	Compound	DrugBank:DB03796	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	SOD1	Gene	ENTREZ:6647	Palmitic Acid	Compound	DrugBank:DB03796	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	CXCL8	Gene	ENTREZ:3576	Calcium	Compound	DrugBank:DB01373	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	EGF	Gene	ENTREZ:1950	Calcium	Compound	DrugBank:DB01373	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	SOD1	Gene	ENTREZ:6647	Calcium	Compound	DrugBank:DB01373	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	S100A9	Gene	ENTREZ:6280	Calcium	Compound	DrugBank:DB01373	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	S100A8	Gene	ENTREZ:6279	Calcium	Compound	DrugBank:DB01373	 TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	CXCL8	Gene	ENTREZ:3576	Copper	Compound	DrugBank:DB09130	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	EGF	Gene	ENTREZ:1950	Copper	Compound	DrugBank:DB09130	 TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	SERPINE1	Gene	ENTREZ:5054	Copper	Compound	DrugBank:DB09130	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	BCL2	Gene	ENTREZ:596	Copper	Compound	DrugBank:DB09130	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	HMGB1	Gene	ENTREZ:3146	Copper	Compound	DrugBank:DB09130	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	B2M	Gene	ENTREZ:567	Copper	Compound	DrugBank:DB09130	 TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	S100A8	Gene	ENTREZ:6279	Copper	Compound	DrugBank:DB09130	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	SOD1	Gene	ENTREZ:6647	Copper	Compound	DrugBank:DB09130	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	CXCL8	Gene	ENTREZ:3576	Silver	Compound	DrugBank:DB12965	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	SERPINE1	Gene	ENTREZ:5054	Silver	Compound	DrugBank:DB12965	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	BCL2	Gene	ENTREZ:596	Silver	Compound	DrugBank:DB12965	 TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::ASSOCIATION::Compound:Gene	SOD1	Gene	ENTREZ:6647	Silver	Compound	DrugBank:DB12965	TABLE 6 Prediction of top 10 candidate drugs for Long COVID and ME/CFS.	36189286	CustomKB
INTACT::CLEAVAGE REACTION::Gene:Gene	elastase	Gene	ENTREZ:1991	83 kDa RNase L	Gene	ENTREZ:6041	"The 2-5A synthetase/RNase L pathway in CFS patients appears to be both up-regulated (i.e. increased levels of bioactive 2-5A synthetase and increased activity of the RNase L enzyme) and deregulated (elastase and calpain initiate 83 kDa RNase L proteolysis, generating two major fragments with molecular masses of 37 and 30 kDa, respectively)."	16277015	CustomKB
INTACT::CLEAVAGE REACTION::Gene:Gene	calpain	Gene	ENTREZ:823	83 kDa RNase L	Gene	ENTREZ:6041	"The 2-5A synthetase/RNase L pathway in CFS patients appears to be both up-regulated (i.e. increased levels of bioactive 2-5A synthetase and increased activity of the RNase L enzyme) and deregulated (elastase and calpain initiate 83 kDa RNase L proteolysis, generating two major fragments with molecular masses of 37 and 30 kDa, respectively)."	16277015	CustomKB
PrimeKG::associated_with::Gene:Disease	CD56(bright) NK receptors	Gene	ENTREZ:4684	CFS/ME	Disease	MONDO:0005404	"Over time, iNKT CD62L expression significantly increased in moderate CFS/ME patients and CD56(bright) NK receptors differed in severe CFS/ME."	26370228	CustomKB
PrimeKG::associated_with:Gene:Disease	CD26	Gene	ENTREZ:1803	ME/CFS	Disease	MONDO:0005404	"In ME/CFS patients, severe alterations of the muscle excitability, the redox status, as well as the CD26-expression level are correlated with a marked impairment of the quality-of-life."	27580693	CustomKB
PrimeKG::associated_with:Gene:Disease	pyruvate dehydrogenase	Gene	ENTREZ:5160	Myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"They exhibited proteome alterations, including altered mitochondrial metabolism, centred on pyruvate dehydrogenase and coenzyme A metabolism, leading to a decreased capacity to provide adequate intracellular ATP levels."	34209852	CustomKB
PrimeKG::associated_with:Gene:Disease	TPPP	Gene	ENTREZ:11076	Myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"In the Norwegian discovery cohort, the TPPP gene region showed the most significant association (rs115523291, P = 8.5 × 10-7), but we could not replicate the top SNP."	35318112	CustomKB
PrimeKG::associated_with:Gene:Disease	HLA-C	Gene	ENTREZ:3107	ME/CFS	Disease	MONDO:0005404	We recently reported an association with the immunologically important human leucocyte antigen (HLA) genes HLA-C and HLA-DQB1 in ME/CFS.	35821115	CustomKB
PrimeKG::associated_with:Gene:Disease	HLA-DQB1	Gene	ENTREZ:3119	ME/CFS	Disease	MONDO:0005404	We recently reported an association with the immunologically important human leucocyte antigen (HLA) genes HLA-C and HLA-DQB1 in ME/CFS.	35821115	CustomKB
PrimeKG::expression_present:Gene:Anatomy	TPPP	Gene	ENTREZ:11076	brain	Anatomy	MESH:D001921	"Interestingly, TPPP is expressed in brain tissues, hence it will be interesting to see whether this association, with time, will be verified in even larger cohorts."	35318112	CustomKB
PrimeKG::interacts_with::Pathway:Gene	p38 MAPK regulatory pathway	Pathway	KEGG:hsa_M00689	WASF3	Gene	ENTREZ:10810	"In particular, the gene WASF3 (aka WAVE3) possibly regulates brain cytokines involved in the mechanism of fatigue through the p38 MAPK regulatory pathway."	21584188	CustomKB
PrimeKG::parent-child:BiologicalProcess:BiologicalProcess	natural killer (NK) cell cytotoxic function	BiologicalProcess	GO:0042267	calcium (Ca2+) influx	BiologicalProcess	GO:0070509	NK cell effector functions rely on long-term sustained calcium (Ca2+) influx.	35172836	CustomKB
PrimeKG::parent-child:Disease:Disease	COVID-19	Disease	MONDO:0100096	myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	ME/CFS can be triggered by COVID-19 in adolescents and young adults.	33996867	CustomKB
PrimeKG::parent-child:Disease:Disease	pulmonary fibrosis sequelae (PFS)	Disease	MONDO:0002771	long-COVID	Disease	MONDO:0100233	"The subtypes are non-severe COVID-19 multi-organ sequelae (NSC-MOS), pulmonary fibrosis sequelae (PFS), myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS), postural orthostatic tachycardia syndrome (POTS), post-intensive care syndrome (PICS) and medical or clinical sequelae (MCS)."	34888989	CustomKB
PrimeKG::parent-child:Disease:Disease	myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	long-COVID	Disease	MONDO:0100233	"The subtypes are non-severe COVID-19 multi-organ sequelae (NSC-MOS), pulmonary fibrosis sequelae (PFS), myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS), postural orthostatic tachycardia syndrome (POTS), post-intensive care syndrome (PICS) and medical or clinical sequelae (MCS)."	34888989	CustomKB
PrimeKG::parent-child:Disease:Disease	postural orthostatic tachycardia syndrome (POTS)	Disease	MONDO:0011479	long-COVID	Disease	MONDO:0100233	"The subtypes are non-severe COVID-19 multi-organ sequelae (NSC-MOS), pulmonary fibrosis sequelae (PFS), myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS), postural orthostatic tachycardia syndrome (POTS), post-intensive care syndrome (PICS) and medical or clinical sequelae (MCS)."	34888989	CustomKB
PrimeKG::parent-child:Disease:Disease	post-intensive care syndrome (PICS)	Disease	MESH:C000711429	long-COVID	Disease	MONDO:0100233	"The subtypes are non-severe COVID-19 multi-organ sequelae (NSC-MOS), pulmonary fibrosis sequelae (PFS), myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS), postural orthostatic tachycardia syndrome (POTS), post-intensive care syndrome (PICS) and medical or clinical sequelae (MCS)."	34888989	CustomKB
PrimeKG::parent-child:Disease:Disease	ME/CFS	Disease	MONDO:0005404	Ischaemia-reperfusion (I-R) injury	Disease	MONDO:0005203	"We argue here that I-R injury also underpins elements of the pathology of a variety of chronic, inflammatory diseases, including rheumatoid arthritis, ME/CFS and, our chief focus and most proximally, Long COVID."	36043493	CustomKB
PrimeKG::parent-child:Disease:Disease	Long COVID	Disease	MONDO:0100233	Ischaemia-reperfusion (I-R) injury	Disease	MONDO:0005203	"We argue here that I-R injury also underpins elements of the pathology of a variety of chronic, inflammatory diseases, including rheumatoid arthritis, ME/CFS and, our chief focus and most proximally, Long COVID."	36043493	CustomKB
