source_id	ttd_source_id	source_name	target_id	target_name	ttd_target_id	source_type	target_type	relation_type	resource
SYMBOL:TRPV1	T83193	TRPV1	ICD-11:1E91	Zoster	ICD-11:1E91	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:KEAP1	T83198	KEAP1	ICD-11:MF8Y	Urinary system clinical sympton	ICD-11:MF8Y	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:RPS6KA1	T83202	RPS6KA1	ICD-11:2A82	Mature B-cell leukaemia	ICD-11:2A82	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T83335		ICD-11:1A00-1C4Z	Bacterial infection	ICD-11:1A00-1C4Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:F9	T83369	F9	ICD-11:1C80	Viral encephalitis	ICD-11:1C80	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TUSC2	T83376	TUSC2	ICD-11:2C25	Lung cancer	ICD-11:2C25	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:FOLR1	T83386	FOLR1	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:FBP1	T83391	FBP1	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:FBP2	T83391	FBP2	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:DDIT4	T83561	DDIT4	ICD-11:9B71	Retinopathy	ICD-11:9B71	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:WAS	T83585	WAS	ICD-11:3B62	Qualitative platelet defect	ICD-11:3B62	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:HLA-DRB1	T83611	HLA-DRB1	ICD-11:8A40	Multiple sclerosis	ICD-11:8A40	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TNFRSF13C	T83687	TNFRSF13C	ICD-11:4A43	Sjogren syndrome	ICD-11:4A43	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T83717		ICD-11:MB47	Tonus and reflex abnormality	ICD-11:MB47	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:HIV nef	T83793	HIV nef	ICD-11:1C60-1C62	Human immunodeficiency virus disease	ICD-11:1C60-1C62	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:HGF	T83797	HGF	ICD-11:2B60-2D01	Squamous cell carcinoma	ICD-11:2B60-2D01	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:HTR2C	T83813	HTR2C	ICD-11:MB47	Tonus and reflex abnormality	ICD-11:MB47	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:MAOA	T83875	MAOA	ICD-11:6C40	Substance abuse	ICD-11:6C40	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SIRT2	T83904	SIRT2	ICD-11:9B71	Retinopathy	ICD-11:9B71	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CDH3	T83905	CDH3	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:USP8	T83982	USP8	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TRPA1	T84040	TRPA1	ICD-11:CA0Z	Upper respiratory tract disorder	ICD-11:CA0Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:HTR1E	T84117	HTR1E	ICD-11:5A60-5A61	Pituitary gland disorder	ICD-11:5A60-5A61	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:PDE10A	T84133	PDE10A	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T84160		ICD-11:6C4Z	Unspecific substance use disorder	ICD-11:6C4Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:GBA	T84173	GBA	ICD-11:5C50-5D2Z	Metabolic disorder	ICD-11:5C50-5D2Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CACNA2D1	T84316	CACNA2D1	ICD-11:MG30-MG3Z	Pain	ICD-11:MG30-MG3Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TUBB1	T84397	TUBB1	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:GPR139	T84439	GPR139	ICD-11:LD2A	Sex development malformative disorder	ICD-11:LD2A	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T84457		ICD-11:8A04	Tremor-related disorder	ICD-11:8A04	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T84472		ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:OXTR	T84486	OXTR	ICD-11:5A81	Testicular dysfunction	ICD-11:5A81	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:UCP2	T84560	UCP2	ICD-11:5B80-5B81	Obesity	ICD-11:5B80-5B81	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T84575		ICD-11:MG30	Chronic pain	ICD-11:MG30	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TXNRD1	T84581	TXNRD1	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SGCA	T84584	SGCA	ICD-11:8C70	Muscular dystrophy	ICD-11:8C70	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:EIF2B1	T84591	EIF2B1	ICD-11:2C25	Lung cancer	ICD-11:2C25	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:EIF2B2	T84591	EIF2B2	ICD-11:2C25	Lung cancer	ICD-11:2C25	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:IL31RA	T84614	IL31RA	ICD-11:EA80	Atopic eczema	ICD-11:EA80	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CYP11B1	T84621	CYP11B1	ICD-11:5A72	Hyperaldosteronism	ICD-11:5A72	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:F10	T84631	F10	ICD-11:BD72	Venous thromboembolism	ICD-11:BD72	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CYP26A1	T84634	CYP26A1	ICD-11:EA90	Psoriasis	ICD-11:EA90	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T84665		ICD-11:1A00-CA43	Postoperative inflammation	ICD-11:1A00-CA43	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:NTRK2	T84703	NTRK2	ICD-11:2C27	Thymoma	ICD-11:2C27	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T84726		ICD-11:ND51	Spine/trunk injury	ICD-11:ND51	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:BIRC2	T84780	BIRC2	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:PicVir VP1	T84885	PicVir VP1	ICD-11:1A24-1D9Z	Virus infection	ICD-11:1A24-1D9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SLC12A3	T84886	SLC12A3	ICD-11:MG29	Oedema	ICD-11:MG29	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T84894		ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:Stre-coc fusA	T84972	Stre-coc fusA	ICD-11:1D01	Infectious meningitis	ICD-11:1D01	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CCR7	T84981	CCR7	ICD-11:2A82	Mature B-cell leukaemia	ICD-11:2A82	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:IL7R	T85025	IL7R	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T85042		ICD-11:2C10	Pancreatic cancer	ICD-11:2C10	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:HPV E7	T85072	HPV E7	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CBLB	T85076	CBLB	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:LTA	T85158	LTA	ICD-11:FA20	Rheumatoid arthritis	ICD-11:FA20	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:G6PC	T85221	G6PC	ICD-11:5C51	Inborn carbohydrate metabolism error	ICD-11:5C51	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CCR3	T85228	CCR3	ICD-11:CA23	Asthma	ICD-11:CA23	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CDC20	T85241	CDC20	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CBS	T85309	CBS	ICD-11:5C50	Metabolism inborn error	ICD-11:5C50	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:Influenza NA mRNA	T85419	Influenza NA mRNA	ICD-11:1E30-1E32	Influenza	ICD-11:1E30-1E32	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:MAPK8	T85421	MAPK8	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:MAPK9	T85421	MAPK9	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:MAPK10	T85421	MAPK10	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:HBV C	T85426	HBV C	ICD-11:1E50-1E51	Hepatitis virus infection	ICD-11:1E50-1E51	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:INSR	T85435	INSR	ICD-11:5A10-5A11	Type-1/2 diabete	ICD-11:5A10-5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:PTGER3	T85467	PTGER3	ICD-11:QB63	Transplanted organ/tissue	ICD-11:QB63	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SIGLEC15	T85507	SIGLEC15	ICD-11:2C25	Non-small-cell lung cancer	ICD-11:2C25	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:MYBPC3	T85523	MYBPC3	ICD-11:BD10-BD1Z	Heart failure	ICD-11:BD10-BD1Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CD28	T85529	CD28	ICD-11:NE84	Transplant rejection	ICD-11:NE84	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:MAPKAP1	T85544	MAPKAP1	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CD27	T85554	CD27	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T85574		ICD-11:BA00-BA04	Hypertension	ICD-11:BA00-BA04	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SLC12A1	T85581	SLC12A1	ICD-11:BD10-BD1Z	Heart failure	ICD-11:BD10-BD1Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SLC12A2	T85581	SLC12A2	ICD-11:BD10-BD1Z	Heart failure	ICD-11:BD10-BD1Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T85605		ICD-11:8A81	Tension-type headache	ICD-11:8A81	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TXN	T85616	TXN	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:MYC	T85651	MYC	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:NGF	T85670	NGF	ICD-11:MG30-MG3Z	Pain	ICD-11:MG30-MG3Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TOP2B	T85733	TOP2B	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CDK4	T85799	CDK4	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TSLP	T85857	TSLP	ICD-11:CA22	Chronic obstructive pulmonary disease	ICD-11:CA22	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T85889		ICD-11:5C64	Mineral absorption/transport disorder	ICD-11:5C64	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SRC	T85943	SRC	ICD-11:2B5A	Synovial sarcoma	ICD-11:2B5A	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:Pseudo lpxC	T85944	Pseudo lpxC	ICD-11:CA40	Pneumonia	ICD-11:CA40	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SPHK1	T86014	SPHK1	ICD-11:6C4G	Psychoactive substances use disorder	ICD-11:6C4G	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:ALAS1	T86041	ALAS1	ICD-11:5C58	Inborn porphyrin/heme metabolism error	ICD-11:5C58	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TERT	T86052	TERT	ICD-11:3B63	Thrombocytosis	ICD-11:3B63	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SLC22A12	T86057	SLC22A12	ICD-11:5C55	Inborn purine/pyrimidine/nucleotide metabolism error	ICD-11:5C55	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:LRP5	T86072	LRP5	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:APOC3	T86115	APOC3	ICD-11:1A00-CA43	Postoperative inflammation	ICD-11:1A00-CA43	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:ITGA4-ITGB1	T86130	ITGA4-ITGB1	ICD-11:DD71	Ulcerative colitis	ICD-11:DD71	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:PREP	T86161	PREP	ICD-11:8A00	Parkinsonism	ICD-11:8A00	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T86192		ICD-11:8A00	Parkinsonism	ICD-11:8A00	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TNC	T86254	TNC	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SLC40A1	T86264	SLC40A1	ICD-11:3A50	Thalassaemia	ICD-11:3A50	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:KCNN2	T86271	KCNN2	ICD-11:8B42	Myelopathy	ICD-11:8B42	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:GPBAR1	T86273	GPBAR1	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SULF2	T86321	SULF2	ICD-11:2A00	Brain cancer	ICD-11:2A00	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:NCAM1	T86323	NCAM1	ICD-11:2A37	Myelodysplastic syndrome	ICD-11:2A37	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:ERBB3	T86350	ERBB3	ICD-11:2B60-2D01	Squamous cell carcinoma	ICD-11:2B60-2D01	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:VIPR1	T86364	VIPR1	ICD-11:BB01	Pulmonary hypertension	ICD-11:BB01	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CTSG	T86385	CTSG	ICD-11:6B60	Dissociative neurological symptom disorder	ICD-11:6B60	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:BRD2	T86399	BRD2	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:FNTB	T86428	FNTB	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TTR	T86462	TTR	ICD-11:BC43	Cardiomyopathy	ICD-11:BC43	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:FDPS	T86528	FDPS	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:ASIC2	T86541	ASIC2	ICD-11:8E43	General pain disorder	ICD-11:8E43	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TNFRSF1A	T86552	TNFRSF1A	ICD-11:DD71	Ulcerative colitis	ICD-11:DD71	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:PPARA	T86591	PPARA	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T86609		ICD-11:1A24-1D9Z	Virus infection	ICD-11:1A24-1D9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:PCSK9	T86652	PCSK9	ICD-11:5C50-5D2Z	Metabolic disorder	ICD-11:5C50-5D2Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T86671		ICD-11:7A00-7A0Z	Insomnia	ICD-11:7A00-7A0Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:Influ HA	T86674	Influ HA	ICD-11:1A24-1D9Z	Virus infection	ICD-11:1A24-1D9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:ADORA2B	T86679	ADORA2B	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:MMP3	T86702	MMP3	ICD-11:FA20	Rheumatoid arthritis	ICD-11:FA20	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:GLS	T86734	GLS	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:GLS2	T86734	GLS2	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CD248	T86748	CD248	ICD-11:2A60-2C35	Sarcoma	ICD-11:2A60-2C35	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:STAT3	T86803	STAT3	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T86836		ICD-11:2B72	Stomach cancer	ICD-11:2B72	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:APOH	T86885	APOH	ICD-11:4A45	Antiphospholipid syndrome	ICD-11:4A45	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:AMY2A	T86918	AMY2A	ICD-11:DC30-DC3Z	Pancreatic malfunction	ICD-11:DC30-DC3Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:MycB antigens	T86992	MycB antigens	ICD-11:1B10-1B14	HIV-infected patients with tuberculosis	ICD-11:1B10-1B14	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:PTAFR	T87023	PTAFR	ICD-11:ND56	Unspecific body region injury	ICD-11:ND56	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:APP	T87024	APP	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CD3E	T87075	CD3E	ICD-11:NE84	Transplant rejection	ICD-11:NE84	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:MSLN	T87108	MSLN	ICD-11:2B72	Stomach cancer	ICD-11:2B72	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:CSNK1D	T87109	CSNK1D	ICD-11:2C10	Pancreatic cancer	ICD-11:2C10	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T87119		ICD-11:1F28	Dermatophytosis	ICD-11:1F28	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:GCK	T87166	GCK	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:S100B	T87206	S100B	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T87237		ICD-11:2A20	Myeloproliferative neoplasm	ICD-11:2A20	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:ITGAV	T87259	ITGAV	ICD-11:8A40	Multiple sclerosis	ICD-11:8A40	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:PDGFB	T87350	PDGFB	ICD-11:9B71	Retinopathy	ICD-11:9B71	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T87467		ICD-11:5B50-5B71	Nutritional deficiency	ICD-11:5B50-5B71	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T87608		ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:GPR55	T87670	GPR55	ICD-11:LD90	Intellectual development disorder	ICD-11:LD90	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:AURKA	T87675	AURKA	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:DOT1L	T87686	DOT1L	ICD-11:2A85	Mature B-cell lymphoma	ICD-11:2A85	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T87742		ICD-11:BC81	Supraventricular tachyarrhythmia	ICD-11:BC81	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:MSTN	T87749	MSTN	ICD-11:8C70	Muscular dystrophy	ICD-11:8C70	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:FPR1	T87831	FPR1	ICD-11:1A00-CA43	Postoperative inflammation	ICD-11:1A00-CA43	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:ROR1	T87871	ROR1	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:GCGR	T87875	GCGR	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:KLKB1	T87939	KLKB1	ICD-11:4A00	Innate/adaptive immunodeficiency	ICD-11:4A00	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T87946		ICD-11:2B60-2D01	Squamous cell carcinoma	ICD-11:2B60-2D01	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T87975		ICD-11:EA81	Seborrhoeic dermatitis	ICD-11:EA81	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:TNFRSF8	T88023	TNFRSF8	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:GGCX	T88182	GGCX	ICD-11:5B55-5B5F	Vitamin deficiency	ICD-11:5B55-5B5F	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:HCAR2	T88185	HCAR2	ICD-11:5A11	Type 2 diabetes mellitus	ICD-11:5A11	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:Bact folP	T88240	Bact folP	ICD-11:GC08	Urinary tract infection	ICD-11:GC08	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:GLO1	T88285	GLO1	ICD-11:1E30-1E32	Influenza	ICD-11:1E30-1E32	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:DNMT1	T88304	DNMT1	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T88318		ICD-11:1A24-1D9Z	Virus infection	ICD-11:1A24-1D9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SSRP1	T88322	SSRP1	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:	T88338		ICD-11:CA40	Pneumonia	ICD-11:CA40	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:RSV N	T88360	RSV N	ICD-11:1A24-1D9Z	Virus infection	ICD-11:1A24-1D9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:ARAF	T88430	ARAF	ICD-11:2A00-2F9Z	Solid tumour/cancer	ICD-11:2A00-2F9Z	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
SYMBOL:SERPINA6	T88452	SERPINA6	ICD-11:9B71	Retinopathy	ICD-11:9B71	Gene	Disease	DRUGBANK::treats::Compound:Disease	TTD
