id,name,label,resource,accession_numbers,cas_number,unii,synonyms,inchi_key
DrugBank:DB12248,Tulobuterol,Compound,DrugBank,,41570-61-0,591I9SU0F7,,YREYLAVBNPACJM-UHFFFAOYSA-N
DrugBank:DB12249,Stem bromelain,Compound,DrugBank,,37189-34-7,ZLM4P8929R,"Bromelain, stem|Pineapple stem bromelain",
DrugBank:DB12250,Cixutumumab,Compound,DrugBank,DB05759,947687-12-9,2285XW22DR,,
DrugBank:DB12251,Moxaverine,Compound,DrugBank,,10539-19-2,P3P08Y1XJ4,,MYCMTMIGRXJNSO-UHFFFAOYSA-N
DrugBank:DB12252,PG-701,Compound,DrugBank,,583028-68-6,XT5J6G12EH,Hydroxytriptolide|LLDT-8,OKRSVUYYCJPECG-LFGMFVMYSA-N
DrugBank:DB12253,GDC-0810,Compound,DrugBank,,1365888-06-7,9MM2R1A06R,,BURHGPHDEVGCEZ-KJGLQBJMSA-N
DrugBank:DB12254,ABT-751,Compound,DrugBank,,141430-65-1,WDT5V5OB9F,,URCVCIZFVQDVPM-UHFFFAOYSA-N
DrugBank:DB12255,Vadadustat,Compound,DrugBank,,1000025-07-9,I60W9520VV,,JGRXMPYUTJLTKT-UHFFFAOYSA-N
DrugBank:DB12256,Bamosiran,Compound,DrugBank,,1337968-84-9,C8Q2RMU41O,,
DrugBank:DB12257,Platinum,Compound,DrugBank,,6/4/7440,49DFR088MY,platino,BASFCYQUMIYNBI-UHFFFAOYSA-N
DrugBank:DB12258,Abicipar Pegol,Compound,DrugBank,,1327278-94-3,M55Q728KNA,,
DrugBank:DB12259,CG-200745,Compound,DrugBank,,936221-33-9,4I8MLM7L2H,,AUGCSOFQTDKPSO-RGVLZGJSSA-N
DrugBank:DB12260,Radiprodil,Compound,DrugBank,,496054-87-6,5XGC17ZKUF,,GKGRZLGAQZPEHO-UHFFFAOYSA-N
DrugBank:DB12261,Ascrinvacumab,Compound,DrugBank,,1463459-96-2,716FQ5REVO,,
DrugBank:DB12262,CRS-3123,Compound,DrugBank,,1013915-71-3,2P987FW4E8,,NNTYBKTXMKBRFA-CQSZACIVSA-N
DrugBank:DB12263,Begacestat,Compound,DrugBank,,769169-27-9,3666C56BBU,,PSXOKXJMVRSARX-SCSAIBSYSA-N
DrugBank:DB12264,Atevirdine,Compound,DrugBank,,136816-75-6,N24015WC6D,,UCPOMLWZWRTIAA-UHFFFAOYSA-N
DrugBank:DB12265,Fexinidazole,Compound,DrugBank,,59729-37-2,306ERL82IR,,MIWWSGDADVMLTG-UHFFFAOYSA-N
DrugBank:DB12266,Epofolate,Compound,DrugBank,,958646-17-8,Q3XAW4B1DP,BMS-753493,
DrugBank:DB12267,Brigatinib,Compound,DrugBank,,1197953-54-0,HYW8DB273J,Brigatinib,AILRADAXUVEEIR-UHFFFAOYSA-N
DrugBank:DB12268,Carmegliptin,Compound,DrugBank,,813452-18-5,9Z723VGH7J,,GUYMHFIHHOEFOA-ZCPGHIKRSA-N
DrugBank:DB12269,PF-06273340,Compound,DrugBank,,1402438-74-7,I136775ABW,,BPIWZDNVMQQBQX-UHFFFAOYSA-N
DrugBank:DB12270,Losmapimod,Compound,DrugBank,,585543-15-3,F2DQF16BXE,,KKYABQBFGDZVNQ-UHFFFAOYSA-N
DrugBank:DB12271,ORE-1001,Compound,DrugBank,DB06387,305335-31-3,4LD0ZHV25K,,NTCCRGGIJNDEAB-IRXDYDNUSA-N
DrugBank:DB12272,Vidupiprant,Compound,DrugBank,,1169483-24-2,61OTZ32XNC,,PFWVGKROPKKEDW-UHFFFAOYSA-N
DrugBank:DB12273,Ecopipam,Compound,DrugBank,,112108-01-7,0X748O646K,,DMJWENQHWZZWDF-PKOBYXMFSA-N
DrugBank:DB12274,Aducanumab,Compound,DrugBank,,1384260-65-4,105J35OE21,Aducanumab,
DrugBank:DB12275,Seviteronel,Compound,DrugBank,,1610537-15-9,8S5OIN36X4,,ZBRAJOQFSNYJMF-SFHVURJKSA-N
DrugBank:DB12276,Apomine,Compound,DrugBank,,126411-13-0,JQ95208805,"tetraisopropyl 2-(3,5-di-tert-butyl-4-hydroxyphenyl)ethyl-1,1-biphosphonate",YLJOVCWVJCDPLN-UHFFFAOYSA-N
DrugBank:DB12277,Polihexanide,Compound,DrugBank,,28757-47-3,322U039GMF,Polyhexamethylene biguanide,
DrugBank:DB12278,Propiverine,Compound,DrugBank,,60569-19-9,468GE2241L,Propiverina|Propiverine,QPCVHQBVMYCJOM-UHFFFAOYSA-N
DrugBank:DB12279,OBP-801,Compound,DrugBank,,328548-11-4,30Q3VS5HZ4,,XFLBOEMFLGLWFF-HDXRNPEWSA-N
DrugBank:DB12280,AZD-5423,Compound,DrugBank,,1034148-04-3,641H0Q518W,,FCNQMDSJHADDFT-WNSKOXEYSA-N
DrugBank:DB12281,Luspatercept,Compound,DrugBank,,1373715-00-4,AQK7UBA1LS,Luspatercept|luspatercept-aamt,
DrugBank:DB12282,Defactinib,Compound,DrugBank,,1073154-85-4,53O87HA2QU,,FWLMVFUGMHIOAA-UHFFFAOYSA-N
DrugBank:DB12283,Balapiravir,Compound,DrugBank,,690270-29-2,VOT0LP7I9K,,VKXWOLCNTHXCLF-DXEZIKHYSA-N
DrugBank:DB12284,LY-2608204,Compound,DrugBank,,1234703-40-2,5A0L003HEY,,QIIVJLHCZUTGSD-CUBQBAPOSA-N
DrugBank:DB12285,Verubecestat,Compound,DrugBank,DB08929,1286770-55-5,J1I0P6WT7T,,YHYKUSGACIYRML-KRWDZBQOSA-N
DrugBank:DB12286,Simendan,Compound,DrugBank,,131741-08-7,349552KRHK,Simendan,WHXMKTBCFHIYNQ-UHFFFAOYSA-N
DrugBank:DB12287,Talsaclidine,Compound,DrugBank,,147025-53-4,1O8VSL798T,,XVFJONKUSLSKSW-JTQLQIEISA-N
DrugBank:DB12288,Piromelatine,Compound,DrugBank,,946846-83-9,S3UN2146K9,,PNTNBIHOAPJYDB-UHFFFAOYSA-N
DrugBank:DB12289,Darexaban,Compound,DrugBank,,365462-23-3,KF322K101S,,IJNIQYINMSGIPS-UHFFFAOYSA-N
DrugBank:DB12290,Puerarin,Compound,DrugBank,,3681-99-0,Z9W8997416,,HKEAFJYKMMKDOR-VPRICQMDSA-N
DrugBank:DB12291,Tacedinaline,Compound,DrugBank,,112522-64-2,UMF554N5FG,tacedinalina|Tacedinaline,VAZAPHZUAVEOMC-UHFFFAOYSA-N
DrugBank:DB12292,Barusiban,Compound,DrugBank,,285571-64-4,UX33I93GLS,,UGNGRKKDUVKQDF-IHOMMZCZSA-N
DrugBank:DB12293,Nefopam,Compound,DrugBank,,13669-70-0,4UP8060B7J,Nefopam,RGPDEAGGEXEMMM-UHFFFAOYSA-N
DrugBank:DB12294,Anrukinzumab,Compound,DrugBank,,910649-32-0,OU46IGC49F,,
DrugBank:DB12295,Evodenoson,Compound,DrugBank,,844873-47-8,HZ03U10J2Z,,SQJXTUJMBYVDBB-RQXXJAGISA-N
DrugBank:DB12296,GS-5745,Compound,DrugBank,,1518996-49-0,571045EIM4,,
DrugBank:DB12297,GLPG-0187,Compound,DrugBank,,1320346-97-1,43A5P87Z4T,,CXHCNOMGODVIKB-VWLOTQADSA-N
DrugBank:DB12298,5-(hydroxymethyl)-2-furaldehyde,Compound,DrugBank,,67-47-0,70ETD81LF0,,NOEGNKMFWQHSLB-UHFFFAOYSA-N
DrugBank:DB12299,Bavisant,Compound,DrugBank,,929622-08-2,9827P7LFVH,,BGBVSGSIXIIREO-UHFFFAOYSA-N
DrugBank:DB12300,P-nitrobiphenyl,Compound,DrugBank,,92-93-3,QM80NUW6WZ,PNB,BAJQRLZAPXASRD-UHFFFAOYSA-N
DrugBank:DB12301,Doravirine,Compound,DrugBank,,1338225-97-0,913P6LK81M,Doravirine|Doravirinum,ZIAOVIPSKUPPQW-UHFFFAOYSA-N
DrugBank:DB12302,CP-724714,Compound,DrugBank,,537705-08-1,I05QZ0S4V3,,LLVZBTWPGQVVLW-SNAWJCMRSA-N
DrugBank:DB12303,Motolimod,Compound,DrugBank,,926927-61-9,WP6PY72ZH3,,QSPOQCXMGPDIHI-UHFFFAOYSA-N
DrugBank:DB12304,Entolimod,Compound,DrugBank,,951628-22-1,R1UQ6D1ECM,,
DrugBank:DB12305,Dasotraline,Compound,DrugBank,DB05954,675126-05-3,4D28EY0L5T,,SRPXSILJHWNFMK-MEDUHNTESA-N
DrugBank:DB12306,Cipargamin,Compound,DrugBank,,1193314-23-6,Z7Q4FWA04P,,CKLPLPZSUQEDRT-WPCRTTGESA-N
DrugBank:DB12307,Foretinib,Compound,DrugBank,DB05030,849217-64-7,81FH7VK1C4,Foretinib,CXQHYVUVSFXTMY-UHFFFAOYSA-N
DrugBank:DB12308,Eltanolone,Compound,DrugBank,,128-20-1,BXO86P3XXW,eltanolona|Eltanolone|Pregnanolone,AURFZBICLPNKBZ-YZRLXODZSA-N
DrugBank:DB12309,GI-181771X,Compound,DrugBank,,305366-98-7,6YF0SHR37T,,CABBMMXFOOZVMS-PMERELPUSA-N
DrugBank:DB12310,Trehalose,Compound,DrugBank,,99-20-7,B8WCK70T7I,Cabaletta,HDTRYLNUVZCQOY-LIZSDCNHSA-N
DrugBank:DB12311,CP1-1189,Compound,DrugBank,,183619-38-7,9JX1L8VH4Z,,DJKNRCWSXSZACF-UHFFFAOYSA-N
DrugBank:DB12312,ORG-25435,Compound,DrugBank,,256456-73-2,VCW1NHW3OV,,GKRFHHRXDUACIN-OAHLLOKOSA-N
DrugBank:DB12313,Dopexamine,Compound,DrugBank,,86197-47-9,398E7Z7JB5,,RYBJORHCUPVNMB-UHFFFAOYSA-N
DrugBank:DB12314,Chlorproguanil,Compound,DrugBank,,537-21-3,8O3249M729,Chlorproguanil|Chlorproguanilum|Clorproguanil,ISZNZKHCRKXXAU-UHFFFAOYSA-N
DrugBank:DB12316,9CUAB30,Compound,DrugBank,,205252-57-9,PFP09575EX,RETINOID 9CUAB30,PPGNMFUMZSAZCW-VOYUZAMQSA-N
DrugBank:DB12317,Vanucizumab,Compound,DrugBank,,1448221-05-3,B800Z06O8K,,
DrugBank:DB12318,BMS-599626,Compound,DrugBank,,714971-09-2,2252724U5N,,LUJZZYWHBDHDQX-QFIPXVFZSA-N
DrugBank:DB12319,Benzbromarone,Compound,DrugBank,,3562-84-3,4POG0RL69O,"2-ethyl-3-(3,5-dibrom-4-hydroxybenzoyl)benzofuran|3,5-dibromo-4-hydroxyphenyl-2-ethyl-3-benzofuranyl ketone|Benzbromarona",WHQCHUCQKNIQEC-UHFFFAOYSA-N
DrugBank:DB12320,Palovarotene,Compound,DrugBank,,410528-02-8,28K6I5M16G,,YTFHCXIPDIHOIA-DHZHZOJOSA-N
DrugBank:DB12321,Ifetroban,Compound,DrugBank,,143443-90-7,E833KT807K,,BBPRUNPUJIUXSE-DXKRWKNPSA-N
DrugBank:DB12322,GW-870086,Compound,DrugBank,,827319-43-7,O891A2A3ZU,,WUBKGTSFJSEIEM-NSHBDUGJSA-N
DrugBank:DB12323,Radotinib,Compound,DrugBank,,926037-48-1,I284LJY110,Radotinib,DUPWHXBITIZIKZ-UHFFFAOYSA-N
DrugBank:DB12325,Idasanutlin,Compound,DrugBank,,1229705-06-9,QSQ883V35U,,TVTXCJFHQKSQQM-LJQIRTBHSA-N
DrugBank:DB12326,Antroquinonol,Compound,DrugBank,,1010081-09-0,AX9P92T7JZ,HOCENA,LJTSIMVOOOLKOL-FNRDIUJOSA-N
DrugBank:DB12327,Salvinorin A,Compound,DrugBank,,83729-01-5,T56W91NG6J,,OBSYBRPAKCASQB-AGQYDFLVSA-N
DrugBank:DB12328,Cantharidin,Compound,DrugBank,,56-25-7,IGL471WQ8P,"1,2-Dimethyl-3,6-epoxyperhydrophthalic anhydride|Cantharidine|Cantharone|exo-1,2-cis-Dimethyl-3,6-epoxyhexahydrophthalic anhydride|Kantharidin",DHZBEENLJMYSHQ-XCVPVQRUSA-N
DrugBank:DB12329,Eravacycline,Compound,DrugBank,,1207283-85-9,07896928ZC,Eravacyclina|Eravacycline|Eravacyclinum,HLFSMUUOKPBTSM-ISIOAQNYSA-N
DrugBank:DB12330,Blisibimod,Compound,DrugBank,,1236126-45-6,114VP6C6ES,,
DrugBank:DB12331,Labetuzumab govitecan,Compound,DrugBank,,1469876-18-3,8E3HI6QQ9J,,
DrugBank:DB12332,Rucaparib,Compound,DrugBank,,283173-50-2,8237F3U7EH,Rucaparib,HMABYWSNWIZPAG-UHFFFAOYSA-N
DrugBank:DB12333,SPK-843,Compound,DrugBank,,202748-83-2,7T591796IJ,SPA-S-843,
DrugBank:DB12334,Milataxel,Compound,DrugBank,DB05523,352425-37-7,J41Q4S20GS,,XIVMHSNIQAICTR-UQYHODNASA-N
DrugBank:DB12335,Tanezumab,Compound,DrugBank,,880266-57-9,EQL0E9GCX1,,
DrugBank:DB12336,GDC-0917,Compound,DrugBank,,1446182-94-0,KWH46ZDG32,,HSHPBORBOJIXSQ-HARLFGEKSA-N
DrugBank:DB12337,N-acetylsulfanilyl chloride,Compound,DrugBank,,121-60-8,LIX4M9AIVM,4-(acetylamino)benzenesulfonyl chloride|ASC,GRDXCFKBQWDAJH-UHFFFAOYSA-N
DrugBank:DB12338,Carisbamate,Compound,DrugBank,,194085-75-1,P7725I9V3Z,,OLBWFRRUHYQABZ-MRVPVSSYSA-N
DrugBank:DB12339,Radezolid,Compound,DrugBank,DB05963,869884-78-6,53PC6LO35W,,BTTNOGHPGJANSW-IBGZPJMESA-N
DrugBank:DB12340,Navitoclax,Compound,DrugBank,DB05764,923564-51-6,XKJ5VVK2WD,,JLYAXFNOILIKPP-KXQOOQHDSA-N
DrugBank:DB12341,LY-2456302,Compound,DrugBank,,1174130-61-0,DE4G8X55F5,,ZHPMYDSXGRRERG-DEOSSOPVSA-N
DrugBank:DB12342,Ensituximab,Compound,DrugBank,,1092658-06-4,F988K568V2,,
DrugBank:DB12343,Temocillin,Compound,DrugBank,,66148-78-5,03QB156W6I,Temocillin|temocillina,BVCKFLJARNKCSS-DWPRYXJFSA-N
DrugBank:DB12344,Fezakinumab,Compound,DrugBank,,1007106-86-6,0S77U25XZ3,,
DrugBank:DB12345,MBX-2982,Compound,DrugBank,,1037792-44-1,B5TRY67L51,,NFTMKHWBOINJGM-UHFFFAOYSA-N
DrugBank:DB12346,Vatelizumab,Compound,DrugBank,,1238217-55-4,A4R7G50030,,
DrugBank:DB12347,CG-400549,Compound,DrugBank,,934628-27-0,4X6T64D64X,,YCLREGRRHGLOAK-UHFFFAOYSA-N
DrugBank:DB12348,"5-amino-1,3,4-thiadiazole-2-thiol",Compound,DrugBank,,2349-67-9,B1HEG7V21S,ATT,GDGIVSREGUOIJZ-UHFFFAOYSA-N
DrugBank:DB12349,Dulanermin,Compound,DrugBank,,867153-61-5,L65E7T81M5,Apo2L/TRAIL|rhApo2L/TRAIL,
DrugBank:DB12350,Rostafuroxin,Compound,DrugBank,,156722-18-8,P848LCX62B,,AEAPORIZZWBIEX-DTBDINHYSA-N
DrugBank:DB12351,Siagoside,Compound,DrugBank,,100345-64-0,6QFJ0908R2,Sygen,
DrugBank:DB12352,Bizelesin,Compound,DrugBank,,129655-21-6,L0O9OBI87E,,FONKWHRXTPJODV-DNQXCXABSA-N
DrugBank:DB12353,Ulodesine,Compound,DrugBank,DB05568,548486-59-5,JNG8L9460Y,,AFNHHLILYQEHKK-BDAKNGLRSA-N
DrugBank:DB12354,Imrecoxib,Compound,DrugBank,,395683-14-4,SGW6W5758V,,AXMZZGKKZDJGAZ-UHFFFAOYSA-N
DrugBank:DB12355,Netazepide,Compound,DrugBank,,155488-25-8,HOU4I0G29C,,YDZYKNJZCVIKPP-VWLOTQADSA-N
DrugBank:DB12356,Fletikumab,Compound,DrugBank,,1357158-22-5,82WG3POL9W,Anti-IL-20,
DrugBank:DB12357,BMS-863233,Compound,DrugBank,,1169558-38-6,8QK62S7492,,JJWLXRKVUJDJKG-VIFPVBQESA-N
DrugBank:DB12358,Enbucrilate,Compound,DrugBank,,6606-65-1,F8CEP82QNP,Butyl 2-cyanoacrylate|N-butyl cyanoacrylate|N-butyl-2-cyanoacrylate,JJJFUHOGVZWXNQ-UHFFFAOYSA-N
DrugBank:DB12359,BIIB021,Compound,DrugBank,,848695-25-0,851B9FQ7Q0,,QULDDKSCVCJTPV-UHFFFAOYSA-N
DrugBank:DB12360,PF-03654764,Compound,DrugBank,,935840-35-0,FPI2G03BJ1,,DJRDLCHHQYHQQK-UKIBZPOASA-N
DrugBank:DB12361,Piclozotan,Compound,DrugBank,,182415-09-4,FQE44HS7AH,,URMTUEWUIGOJBW-UHFFFAOYSA-N
DrugBank:DB12362,Diaminopropanol tetraacetic acid,Compound,DrugBank,,3148-72-9,949B9ZMO7M,DAPT|Diaminohydroxypropanetetraacetic acid,WYMDDFRYORANCC-UHFFFAOYSA-N
DrugBank:DB12363,Dusigitumab,Compound,DrugBank,,1204390-13-5,0Z70DT5PRX,,
DrugBank:DB12364,Betrixaban,Compound,DrugBank,DB06601,330942-05-7,74RWP7W0J9,"Betrixaban|N-(5-chloropyridin-2-yl)-2-(4-(N,N-dimethylcarbamimidoyl)benzamido)-5-methoxybenzamide|N-(5-chloropyridin-2-yl)-2-[[4-(N,N-dimethylcarbamimidoyl)benzoyl]amino]-5-methoxybenzamide",XHOLNRLADUSQLD-UHFFFAOYSA-N
DrugBank:DB12365,Perzinfotel,Compound,DrugBank,,144912-63-0,FX5AUU7Z8T,,BDABGOLMYNHHTR-UHFFFAOYSA-N
DrugBank:DB12366,Vestronidase alfa,Compound,DrugBank,,1638194-78-1,7XZ4062R17,Recombinant human beta-glucuronidase|Vestronidase alfa-vjbk,
DrugBank:DB12367,Selurampanel,Compound,DrugBank,,912574-69-7,7WG1MR7DAR,,MCECSFFXUPEPDB-UHFFFAOYSA-N
DrugBank:DB12368,AZD-3839,Compound,DrugBank,,1227163-84-9,I8ID590133,,MRXBCEQZNKUUIP-DEOSSOPVSA-N
DrugBank:DB12369,Sotrastaurin,Compound,DrugBank,,425637-18-9,7I279E1NZ8,Sotrastaurin|Sotrastaurina|Sotrastaurinum,OAVGBZOFDPFGPJ-UHFFFAOYSA-N
DrugBank:DB12370,Ipamorelin,Compound,DrugBank,,170851-70-4,Y9M3S784Z6,,NEHWBYHLYZGBNO-BVEPWEIPSA-N
DrugBank:DB12371,Siponimod,Compound,DrugBank,,1230487-00-9,RR6P8L282I,Siponimod,KIHYPELVXPAIDH-HNSNBQBZSA-N
DrugBank:DB12373,Isunakinra,Compound,DrugBank,,1357527-05-9,5QM1ZK6VXZ,,
DrugBank:DB12374,Velmanase alfa,Compound,DrugBank,,1492823-75-2,M91TG242P2,Lamazym|Recombinant Human Alpha Mannosidase|Rhlaman,
DrugBank:DB12375,Oglemilast,Compound,DrugBank,,778576-62-8,67GXQ6WCC6,,OKFDRAHPFKMAJH-UHFFFAOYSA-N
DrugBank:DB12376,Ricolinostat,Compound,DrugBank,,1316214-52-4,WKT909C62B,,QGZYDVAGYRLSKP-UHFFFAOYSA-N
DrugBank:DB12377,Relebactam,Compound,DrugBank,,1174018-99-5,1OQF7TT3PF,Relebactam anhydrous,SMOBCLHAZXOKDQ-ZJUUUORDSA-N
DrugBank:DB12378,Apricoxib,Compound,DrugBank,,197904-84-0,5X5HB3VZ3Z,,JTMITOKKUMVWRT-UHFFFAOYSA-N
DrugBank:DB12379,Indirubin,Compound,DrugBank,,479-41-4,1LXW6D3W2Z,Couroupitine B|Indirubin,CRDNMYFJWFXOCH-BUHFOSPRSA-N
DrugBank:DB12380,GDC-0152,Compound,DrugBank,,873652-48-3,4KW1M48SHS,,WZRFLSDVFPIXOV-LRQRDZAKSA-N
DrugBank:DB12381,Merestinib,Compound,DrugBank,,1206799-15-6,5OGS5K699E,,QHADVLVFMKEIIP-UHFFFAOYSA-N
DrugBank:DB12382,R-306465,Compound,DrugBank,,604769-01-9,5WD7KK1IIQ,,MUTBJZVSRNUIHA-UHFFFAOYSA-N
DrugBank:DB12383,Cytochlor,Compound,DrugBank,,32387-56-7,J14D49ZN55,,NGGRGTWYSXYVDK-RRKCRQDMSA-N
DrugBank:DB12384,AR-67,Compound,DrugBank,,220913-32-6,3YEA04NV6H,,XUSKJHCMMWAAHV-SANMLTNESA-N
DrugBank:DB12385,10-hydroxycamptothecin,Compound,DrugBank,,19685-09-7,9Z01632KRV,,HAWSQZCWOQZXHI-FQEVSTJZSA-N
DrugBank:DB12386,Bacillus calmette-guerin substrain danish 1331 live antigen,Compound,DrugBank,,,4CGF0IDN3W,BCG (SSI strain)|BCG SSI,
DrugBank:DB12387,OSI-027,Compound,DrugBank,,936890-98-1,25MKH1SZ0M,,JROFGZPOBKIAEW-HAQNSBGRSA-N
DrugBank:DB12388,Evocalcet,Compound,DrugBank,,870964-67-3,E58MLH082P,,RZNUIYPHQFXBAN-XLIONFOSSA-N
DrugBank:DB12389,Zamicastat,Compound,DrugBank,,1080028-80-3,YLU32D0DNV,,ZSSLCFLHEFXANG-GOSISDBHSA-N
DrugBank:DB12390,MBX-8025,Compound,DrugBank,,851528-79-5,7C00L34NB9,,JWHYSEDOYMYMNM-QGZVFWFLSA-N
DrugBank:DB12391,Sagopilone,Compound,DrugBank,DB05654,305841-29-6,KY72JU32FO,,BFZKMNSQCNVFGM-UCEYFQQTSA-N
DrugBank:DB12392,Resminostat,Compound,DrugBank,,864814-88-0,1578EUB98L,,FECGNJPYVFEKOD-VMPITWQZSA-N
DrugBank:DB12393,Fanapanel,Compound,DrugBank,,161605-73-8,E3AP71EM0O,,WZMQMKNCWDCCMT-UHFFFAOYSA-N
DrugBank:DB12394,Eleclazine,Compound,DrugBank,,1443211-72-0,PUY08529FK,,YNUAEEJQYHYLMS-UHFFFAOYSA-N
DrugBank:DB12395,Esreboxetine,Compound,DrugBank,,98819-76-2,L8S50ZY490,,CBQGYUDMJHNJBX-OALUTQOASA-N
DrugBank:DB12396,Fresolimumab,Compound,DrugBank,,948564-73-6,375142VBIA,GC1008,
DrugBank:DB12397,DSM-265,Compound,DrugBank,,1282041-94-4,0Q42P4YI6B,,OIZSVTOIBNSVOS-UHFFFAOYSA-N
DrugBank:DB12398,Naproxen etemesil,Compound,DrugBank,DB05844,385800-16-8,214269U36R,,JGBUBSOKFSVXKS-LBPRGKRZSA-N
DrugBank:DB12399,Polmacoxib,Compound,DrugBank,,301692-76-2,IJ34D6YPAO,,IJWPAFMIFNSIGD-UHFFFAOYSA-N
DrugBank:DB12400,Voxtalisib,Compound,DrugBank,,934493-76-2,CVL1685GPH,,RGHYDLZMTYDBDT-UHFFFAOYSA-N
DrugBank:DB12401,Bromperidol,Compound,DrugBank,,10457-90-6,LYH6F7I22E,,RKLNONIVDFXQRX-UHFFFAOYSA-N
DrugBank:DB12402,Pumosetrag,Compound,DrugBank,,153062-94-3,1G26B32139,,AFUWQWYPPZFWCO-LBPRGKRZSA-N
DrugBank:DB12403,Samarium,Compound,DrugBank,,7440-19-9,42OD65L39F,samario,KZUNJOHGWZRPMI-UHFFFAOYSA-N
DrugBank:DB12404,Remimazolam,Compound,DrugBank,,308242-62-8,7V4A8U16MB,Remimazolam,CYHWMBVXXDIZNZ-KRWDZBQOSA-N
DrugBank:DB12405,Triciribine,Compound,DrugBank,,35943-35-2,2421HMY9N6,Pentaazacentopthylene|TCN|Triciribina|Triciribine|Triciribinum,HOGVTUZUJGHKPL-HTVVRFAVSA-N
DrugBank:DB12406,Lisofylline,Compound,DrugBank,,100324-81-0,L1F2Q2X956,,NSMXQKNUPPXBRG-SECBINFHSA-N
DrugBank:DB12407,Iobitridol,Compound,DrugBank,,136949-58-1,182ECH14UH,Iobitridol,YLPBXIKWXNRACS-UHFFFAOYSA-N
DrugBank:DB12408,PF-03635659,Compound,DrugBank,,931409-24-4,O0RG3QM34H,,WGOJWDWKHJHXSV-UHFFFAOYSA-N
DrugBank:DB12409,Vatreptacog alfa,Compound,DrugBank,,897936-89-9,2F6ZF5WYCC,Vatreptacog alfa (activated),
DrugBank:DB12410,Sabarubicin,Compound,DrugBank,,211100-13-9,XS499WOZ93,,VQHRZZISQVWPLK-UIRGBLDSSA-N
DrugBank:DB12411,Bemcentinib,Compound,DrugBank,,1037624-75-1,0ICW2LX8AS,,KXMZDGSRSGHMMK-VWLOTQADSA-N
DrugBank:DB12412,Gemigliptin,Compound,DrugBank,,911637-19-9,5DHU18M5D6,,ZWPRRQZNBDYKLH-VIFPVBQESA-N
DrugBank:DB12413,Indusatumab vedotin,Compound,DrugBank,,1514889-12-3,3F0FR4W3H8,,
DrugBank:DB12414,Usistapide,Compound,DrugBank,,403989-79-7,73YSY3U094,,WSYALRNYQFNNGP-WJOKGBTCSA-N
DrugBank:DB12415,Galeterone,Compound,DrugBank,,851983-85-2,WA33E149SW,,PAFKTGFSEFKSQG-PAASFTFBSA-N
DrugBank:DB12416,VTP-27999,Compound,DrugBank,,942142-51-0,254XY8NV84,,NXWASIVXQMMPLM-ZXMXYHOLSA-N
DrugBank:DB12417,Anagliptin,Compound,DrugBank,,739366-20-2,K726J96838,,LDXYBEHACFJIEL-HNNXBMFYSA-N
DrugBank:DB12418,Saccharin,Compound,DrugBank,,81-07-2,FST467XS7D,,CVHZOJJKTDOEJC-UHFFFAOYSA-N
DrugBank:DB12419,HSD-016,Compound,DrugBank,,946396-92-5,C4I13768E1,,ZWASRJHIEFYJGL-BFUOFWGJSA-N
DrugBank:DB12420,Diazepinomicin,Compound,DrugBank,DB05923,733035-26-2,YPH994Y0RF,DIAZEPINOMICIN,SALVHVNECODMJP-GNUCVDFRSA-N
DrugBank:DB12421,Somavaratan,Compound,DrugBank,,1448335-08-7,4Y05SI704S,,
DrugBank:DB12422,Sulforaphane,Compound,DrugBank,,142825-10-3,GA49J4310U,(-)-sulforaphane|(R)-sulforaphane|4-methylsulfinylbutyl isothiocyanate,SUVMJBTUFCVSAD-SNVBAGLBSA-N
DrugBank:DB12423,Fozivudine Tidoxil,Compound,DrugBank,,141790-23-0,687805287F,,IBHARWXWOCPXCR-WELGVCPWSA-N
DrugBank:DB12424,MK-3207,Compound,DrugBank,,957118-49-9,5C44M1QYCC,,AZAANWYREOQRFB-SETSBSEESA-N
DrugBank:DB12425,Liothyronine I-131,Compound,DrugBank,,20196-64-9,86AZ0G22V2,Liothyronine I 131,AUYYCJSJGJYCDS-UMVFHIKJSA-N
DrugBank:DB12426,Bitopertin,Compound,DrugBank,,845614-11-1,Q8L6AN59YY,,YUUGYIUSCYNSQR-LBPRGKRZSA-N
DrugBank:DB12427,Orvepitant,Compound,DrugBank,,579475-18-6,IIU6V0W3JD,,XWNBGDJPEXZSQM-VZOBGQTKSA-N
DrugBank:DB12428,PAC-14028,Compound,DrugBank,,1005168-10-4,3VF7K7Z10B,,UKGJZDSUJSPAJL-YPUOHESYSA-N
DrugBank:DB12429,CI-1040,Compound,DrugBank,,212631-79-3,R3K9Y00J04,,GFMMXOIFOQCCGU-UHFFFAOYSA-N
DrugBank:DB12431,Muplestim,Compound,DrugBank,,148641-02-5,A802907MI4,Human interleukin-3 (nonglycosylated)|Interleukin 3|Interleukin 3 (human)|Interleukin-3|Interleukin-3 human (recombinant)|Multipotential colony-stimulating factor,
DrugBank:DB12432,CC-401,Compound,DrugBank,,395104-30-0,NOE38VQA1W,,XDJCLCLBSGGNKS-UHFFFAOYSA-N
DrugBank:DB12433,SCH-900271,Compound,DrugBank,,915210-50-3,G2283XQ6VJ,,ARJKMWXLIHZLQZ-UHFFFAOYSA-N
DrugBank:DB12434,Steviolbioside,Compound,DrugBank,,41093-60-1,07GV37SOFN,STB,OMHUCGDTACNQEX-OSHKXICASA-N
