source_name	source_type	source_id	target_name	target_type	target_id	relation_type	resource
NCBIGENE:1799	Gene	HGNC:3432	IBRUTINIB	Compound	RXCUI:1442981	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:8	Gene	HGNC:5295	[3H]8-OH-DPAT	Compound	iuphar.ligand:31	DGIDB::AGONIST::Gene:Compound	DGIDB
AURKA	Gene	HGNC:11393	CYC116	Compound	DrugBank:DB05198	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SCN4A	Gene	HGNC:10591	ORPHENADRINE HYDROCHLORIDE	Compound	RXCUI:202723	DGIDB::BLOCKER::Gene:Compound	DGIDB
FLT4	Gene	HGNC:3767	XL-999	Compound	CHEMBL:CHEMBL3545285	DGIDB::INHIBITOR::Gene:Compound	DGIDB
RPS26	Gene	HGNC:10414	MT-3724	Compound	CHEMBL:CHEMBL4297789	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA4A	Gene	HGNC:12407	VANDORTUZUMAB VEDOTIN	Compound	NCIT:C116748	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NOS2	Gene	HGNC:7873	GW-274150	Compound	DrugBank:DB12237	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1241	Gene	HGNC:6713	&ALPHA;-PROPYLDOPACETAMIDE	Compound	iuphar.ligand:5095	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:597	Gene	HGNC:991	ZINC PROTOPORPHYRIN IX	Compound	iuphar.ligand:8903	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PDGFRB	Gene	HGNC:8804	PAZOPANIB	Compound	RXCUI:714438	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:628	Gene	ENTREZ:628	ARD-266	Compound	iuphar.ligand:10579	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:20	Gene	HGNC:32	AS94	Compound	iuphar.ligand:440	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2153	Gene	HGNC:3542	COMPOUND 41 [PMID: 31855425]	Compound	iuphar.ligand:10598	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2645	Gene	HGNC:4195	PHENINDIONE	Compound	RXCUI:8130	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ADRB1	Gene	HGNC:285	CARVEDILOL	Compound	RXCUI:20352	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:467	Gene	HGNC:785	[125I]&ALPHA;-CONOTOXIN MII	Compound	iuphar.ligand:3975	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:357	Gene	HGNC:630	[111IN]DOTA-BOC-ATE	Compound	iuphar.ligand:2063	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:1398	Gene	HGNC:2362	HEXACHLOROPHENE	Compound	RXCUI:5293	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:2045	Gene	HGNC:3390	COMPOUND 1 [WO2012007375]	Compound	iuphar.ligand:8084	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:305	Gene	HGNC:540	PEPTIDE YY	Compound	iuphar.ligand:1514	DGIDB::AGONIST::Gene:Compound	DGIDB
NCBIGENE:71	Gene	HGNC:144	MOTIXAFORTIDE	Compound	RXCUI:2664896	DGIDB::INHIBITOR::Gene:Compound	DGIDB
NCBIGENE:1362	Gene	HGNC:2301	NORENDOXIFEN	Compound	iuphar.ligand:10204	DGIDB::INHIBITOR::Gene:Compound	DGIDB
HSP90AB1	Gene	HGNC:5258	AUY922	Compound	DrugBank:DB11881	DGIDB::OTHER::Gene:Compound	DGIDB
AR	Gene	HGNC:644	DAROLUTAMIDE	Compound	RXCUI:2180325	DGIDB::INHIBITOR::Gene:Compound	DGIDB
AVPR2	Gene	HGNC:897	VASOPRESSIN TANNATE	Compound	CHEMBL:CHEMBL1201528	DGIDB::AGONIST::Gene:Compound	DGIDB
GLP1R	Gene	HGNC:4324	EXENATIDE	Compound	RXCUI:60548	DGIDB::AGONIST::Gene:Compound	DGIDB
CHRM3	Gene	HGNC:1952	METHACHOLINE CHLORIDE	Compound	RXCUI:40165	DGIDB::AGONIST::Gene:Compound	DGIDB
TOP1	Gene	HGNC:11986	IRINOTECAN HYDROCHLORIDE	Compound	RXCUI:153329	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PLG	Gene	HGNC:9071	UROKINASE	Compound	RXCUI:11055	DGIDB::ACTIVATOR::Gene:Compound	DGIDB
TOP2A	Gene	HGNC:11989	DAUNORUBICIN CITRATE	Compound	RXCUI:1364321	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ACE	Gene	HGNC:2707	PERINDOPRIL	Compound	RXCUI:54552	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SSTR2	Gene	HGNC:11331	PASIREOTIDE DIASPARTATE	Compound	RXCUI:1364104	DGIDB::AGONIST::Gene:Compound	DGIDB
HRH1	Gene	HGNC:5182	DEXBROMPHENIRAMINE MALEATE	Compound	RXCUI:48936	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GNRHR	Gene	HGNC:4421	LEUPROLIDE ACETATE	Compound	RXCUI:203217	DGIDB::AGONIST::Gene:Compound	DGIDB
ABL1	Gene	HGNC:76	NILOTINIB HYDROCHLORIDE MONOHYDRATE	Compound	NCIT:C95229	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ADRB1	Gene	HGNC:285	ACEBUTOLOL HYDROCHLORIDE	Compound	RXCUI:142130	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ADRB1	Gene	HGNC:285	PINDOLOL	Compound	RXCUI:8332	DGIDB::AGONIST::Gene:Compound	DGIDB
ADRB1	Gene	HGNC:285	DOBUTAMINE HYDROCHLORIDE	Compound	RXCUI:203121	DGIDB::AGONIST::Gene:Compound	DGIDB
SLC6A4	Gene	HGNC:11050	DULOXETINE HYDROCHLORIDE	Compound	RXCUI:476250	DGIDB::INHIBITOR::Gene:Compound	DGIDB
HRH2	Gene	HGNC:5183	RANITIDINE HYDROCHLORIDE	Compound	RXCUI:203136	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PPIA	Gene	HGNC:9253	CYCLOSPORINE	Compound	RXCUI:3008	DGIDB::MODULATOR::Gene:Compound	DGIDB
TSHR	Gene	HGNC:12373	THYROTROPIN	Compound	RXCUI:10579	DGIDB::AGONIST::Gene:Compound	DGIDB
SERPINC1	Gene	HGNC:775	ENOXAPARIN SODIUM	Compound	RXCUI:221095	DGIDB::ACTIVATOR::Gene:Compound	DGIDB
TYR	Gene	HGNC:12442	MONOBENZONE	Compound	RXCUI:17145	DGIDB::INHIBITOR::Gene:Compound	DGIDB
INSR	Gene	HGNC:6091	INSULIN, REGULAR, PORK	Compound	RXCUI:221109	DGIDB::AGONIST::Gene:Compound	DGIDB
SLC6A2	Gene	HGNC:11048	DESIPRAMINE HYDROCHLORIDE	Compound	RXCUI:203174	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SLC6A2	Gene	HGNC:11048	DEXTROAMPHETAMINE SULFATE	Compound	RXCUI:3287	DGIDB::OTHER::Gene:Compound	DGIDB
SLC6A2	Gene	HGNC:11048	PHENTERMINE RESIN	Compound	RXCUI:221138	DGIDB::OTHER::Gene:Compound	DGIDB
SLC6A2	Gene	HGNC:11048	AMOXAPINE	Compound	RXCUI:722	DGIDB::INHIBITOR::Gene:Compound	DGIDB
KCNJ8	Gene	HGNC:6269	DIAZOXIDE	Compound	RXCUI:3327	DGIDB::AGONIST::Gene:Compound	DGIDB
CHRNB2	Gene	HGNC:1962	VARENICLINE	Compound	RXCUI:591622	DGIDB::AGONIST::Gene:Compound	DGIDB
PGR	Gene	HGNC:8910	DYDROGESTERONE	Compound	RXCUI:3706	DGIDB::AGONIST::Gene:Compound	DGIDB
GRIA1	Gene	HGNC:4571	PERAMPANEL	Compound	RXCUI:1356552	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GRIA3	Gene	HGNC:4573	PERAMPANEL	Compound	RXCUI:1356552	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CHRNA4	Gene	HGNC:1958	VARENICLINE	Compound	RXCUI:591622	DGIDB::AGONIST::Gene:Compound	DGIDB
GRIA2	Gene	HGNC:4572	PERAMPANEL	Compound	RXCUI:1356552	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PDE4B	Gene	HGNC:8781	FLAVOXATE HYDROCHLORIDE	Compound	RXCUI:142437	DGIDB::INHIBITOR::Gene:Compound	DGIDB
OPRK1	Gene	HGNC:8154	NALTREXONE	Compound	RXCUI:7243	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB8	Gene	HGNC:20773	PACLITAXEL	Compound	RXCUI:56946	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB6	Gene	HGNC:20776	PACLITAXEL	Compound	RXCUI:56946	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA1C	Gene	HGNC:20768	PACLITAXEL	Compound	RXCUI:56946	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB	Gene	HGNC:20778	PACLITAXEL	Compound	RXCUI:56946	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA1C	Gene	HGNC:20768	ERIBULIN MESYLATE	Compound	RXCUI:1045452	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB3	Gene	HGNC:20772	ERIBULIN MESYLATE	Compound	RXCUI:1045452	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB1	Gene	HGNC:16257	ERIBULIN MESYLATE	Compound	RXCUI:1045452	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB2B	Gene	HGNC:30829	COLCHICINE	Compound	RXCUI:2683	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBA1C	Gene	HGNC:20768	COLCHICINE	Compound	RXCUI:2683	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ABL1	Gene	HGNC:76	PONATINIB	Compound	RXCUI:1364347	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GRIN3A	Gene	HGNC:16767	ORPHENADRINE HYDROCHLORIDE	Compound	RXCUI:202723	DGIDB::INHIBITOR::Gene:Compound	DGIDB
DRD2	Gene	HGNC:3023	ERGOLOID MESYLATES, USP	Compound	RXCUI:4024	DGIDB::AGONIST::Gene:Compound	DGIDB
DRD2	Gene	HGNC:3023	AMOXAPINE	Compound	RXCUI:722	DGIDB::INHIBITOR::Gene:Compound	DGIDB
DRD5	Gene	HGNC:3026	AMOXAPINE	Compound	RXCUI:722	DGIDB::INHIBITOR::Gene:Compound	DGIDB
DRD4	Gene	HGNC:3025	ERGOLOID MESYLATES, USP	Compound	RXCUI:4024	DGIDB::AGONIST::Gene:Compound	DGIDB
DRD4	Gene	HGNC:3025	PIMOZIDE	Compound	RXCUI:8331	DGIDB::INHIBITOR::Gene:Compound	DGIDB
DRD1	Gene	HGNC:3020	PERGOLIDE MESYLATE	Compound	RXCUI:8048	DGIDB::AGONIST::Gene:Compound	DGIDB
PTGS1	Gene	HGNC:9604	SUPROFEN	Compound	RXCUI:10255	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ADORA3	Gene	HGNC:268	CAFFEINE CITRATE	Compound	RXCUI:20033	DGIDB::INHIBITOR::Gene:Compound	DGIDB
EEF2	Gene	HGNC:3214	DENILEUKIN DIFTITOX	Compound	RXCUI:214470	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CHRM2	Gene	HGNC:1951	TROSPIUM	Compound	RXCUI:236778	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CHRM2	Gene	HGNC:1951	BETHANECHOL CHLORIDE	Compound	RXCUI:47088	DGIDB::AGONIST::Gene:Compound	DGIDB
POL	Gene	HGNC:39043	DARUNAVIR ETHANOLATE	Compound	RXCUI:644682	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ADH1B	Gene	HGNC:250	FOMEPIZOLE	Compound	RXCUI:15226	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PDE10A	Gene	HGNC:21160	PENTOXIFYLLINE	Compound	RXCUI:8013	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PDE6A	Gene	HGNC:8785	PENTOXIFYLLINE	Compound	RXCUI:8013	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PDE3B	Gene	HGNC:8779	PENTOXIFYLLINE	Compound	RXCUI:8013	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PDE4D	Gene	HGNC:8783	PENTOXIFYLLINE	Compound	RXCUI:8013	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GABRG1	Gene	HGNC:4086	PRAZEPAM	Compound	RXCUI:8627	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRD	Gene	HGNC:4084	PROPOFOL	Compound	RXCUI:8782	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRA1	Gene	HGNC:4075	PENTOBARBITAL SODIUM	Compound	RXCUI:203085	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRA4	Gene	HGNC:4078	PENTOBARBITAL SODIUM	Compound	RXCUI:203085	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRD	Gene	HGNC:4084	SEVOFLURANE	Compound	RXCUI:36453	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRA3	Gene	HGNC:4077	FLURAZEPAM HYDROCHLORIDE	Compound	RXCUI:71484	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRG2	Gene	HGNC:4087	HALAZEPAM	Compound	RXCUI:26412	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRE	Gene	HGNC:4085	FLURAZEPAM HYDROCHLORIDE	Compound	RXCUI:71484	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRB1	Gene	HGNC:4081	THIOPENTAL SODIUM	Compound	RXCUI:282416	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRA5	Gene	HGNC:4079	FLURAZEPAM HYDROCHLORIDE	Compound	RXCUI:71484	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRG2	Gene	HGNC:4087	ZALEPLON	Compound	RXCUI:74667	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
CACNG1	Gene	HGNC:1405	PREGABALIN	Compound	RXCUI:187832	DGIDB::MODULATOR::Gene:Compound	DGIDB
CACNA1G	Gene	HGNC:1394	PREGABALIN	Compound	RXCUI:187832	DGIDB::MODULATOR::Gene:Compound	DGIDB
CACNG6	Gene	HGNC:13625	PREGABALIN	Compound	RXCUI:187832	DGIDB::MODULATOR::Gene:Compound	DGIDB
CACNB3	Gene	HGNC:1403	PREGABALIN	Compound	RXCUI:187832	DGIDB::MODULATOR::Gene:Compound	DGIDB
CACNA1A	Gene	HGNC:1388	PREGABALIN	Compound	RXCUI:187832	DGIDB::MODULATOR::Gene:Compound	DGIDB
CACNG5	Gene	HGNC:1409	PREGABALIN	Compound	RXCUI:187832	DGIDB::MODULATOR::Gene:Compound	DGIDB
CACNA1E	Gene	HGNC:1392	PREGABALIN	Compound	RXCUI:187832	DGIDB::MODULATOR::Gene:Compound	DGIDB
SCN5A	Gene	HGNC:10593	BENOXINATE HYDROCHLORIDE	Compound	RXCUI:235398	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN9A	Gene	HGNC:10597	BENOXINATE HYDROCHLORIDE	Compound	RXCUI:235398	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN4A	Gene	HGNC:10591	HEXYLCAINE HYDROCHLORIDE	Compound	RXCUI:1546032	DGIDB::BLOCKER::Gene:Compound	DGIDB
SCN1A	Gene	HGNC:10585	HEXYLCAINE HYDROCHLORIDE	Compound	RXCUI:1546032	DGIDB::BLOCKER::Gene:Compound	DGIDB
ADRB2	Gene	HGNC:286	HYDROXYAMPHETAMINE HYDROBROMIDE	Compound	RXCUI:82066	DGIDB::AGONIST::Gene:Compound	DGIDB
ADRA1B	Gene	HGNC:278	HYDROXYAMPHETAMINE HYDROBROMIDE	Compound	RXCUI:82066	DGIDB::AGONIST::Gene:Compound	DGIDB
DRD3	Gene	HGNC:3024	CHLORPROMAZINE HYDROCHLORIDE	Compound	RXCUI:104728	DGIDB::INHIBITOR::Gene:Compound	DGIDB
DRD2	Gene	HGNC:3023	CHLORPROMAZINE HYDROCHLORIDE	Compound	RXCUI:104728	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ADRB3	Gene	HGNC:288	HYDROXYAMPHETAMINE HYDROBROMIDE	Compound	RXCUI:82066	DGIDB::AGONIST::Gene:Compound	DGIDB
ADRA2C	Gene	HGNC:283	HYDROXYAMPHETAMINE HYDROBROMIDE	Compound	RXCUI:82066	DGIDB::AGONIST::Gene:Compound	DGIDB
DRD3	Gene	HGNC:3024	LOXAPINE SUCCINATE	Compound	RXCUI:6476	DGIDB::INHIBITOR::Gene:Compound	DGIDB
DRD2	Gene	HGNC:3023	LOXAPINE SUCCINATE	Compound	RXCUI:6476	DGIDB::INHIBITOR::Gene:Compound	DGIDB
DRD4	Gene	HGNC:3025	ROPINIROLE HYDROCHLORIDE	Compound	RXCUI:236553	DGIDB::AGONIST::Gene:Compound	DGIDB
RPMJ	Gene	HGNC:14490	TOBRAMYCIN	Compound	RXCUI:10627	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CACNA1H	Gene	HGNC:1395	PHENSUXIMIDE	Compound	RXCUI:33309	DGIDB::BLOCKER::Gene:Compound	DGIDB
HTR1A	Gene	HGNC:5286	ARIPIPRAZOLE LAUROXIL	Compound	RXCUI:1673265	DGIDB::AGONIST::Gene:Compound	DGIDB
FGFR2	Gene	HGNC:3689	ROGARATINIB	Compound	NCIT:C112205	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FGFR3	Gene	HGNC:3690	CP-459632	Compound	CHEMBL:CHEMBL3545300	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FGFR4	Gene	HGNC:3691	CP-459632	Compound	CHEMBL:CHEMBL3545300	DGIDB::INHIBITOR::Gene:Compound	DGIDB
KDR	Gene	HGNC:6307	SULFATINIB	Compound	NCIT:C116066	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SYK	Gene	HGNC:11491	SOVLEPLENIB	Compound	NCIT:C123912	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FLT1	Gene	HGNC:3763	SULFATINIB	Compound	NCIT:C116066	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PIK3CA	Gene	HGNC:8975	INK-1117	Compound	CHEMBL:CHEMBL3545055	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PTK2	Gene	HGNC:9611	GSK-2256098	Compound	CHEMBL:CHEMBL4742157	DGIDB::INHIBITOR::Gene:Compound	DGIDB
MAPK3	Gene	HGNC:6877	MK-8353	Compound	iuphar.ligand:9974	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CDK1	Gene	HGNC:1722	PHA-793887	Compound	DrugBank:DB12686	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PIK3CD	Gene	HGNC:8977	IZORLISIB	Compound	NCIT:C158603	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CDK14	Gene	HGNC:8883	PHA-793887	Compound	DrugBank:DB12686	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FLT4	Gene	HGNC:3767	TAK-593	Compound	DrugBank:DB13093	DGIDB::INHIBITOR::Gene:Compound	DGIDB
HRH3	Gene	HGNC:5184	CIPRALISANT MALEATE	Compound	NCIT:C76885	DGIDB::AGONIST::Gene:Compound	DGIDB
TRPV1	Gene	HGNC:12716	AMG517	Compound	iuphar.ligand:4129	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CDK3	Gene	HGNC:1772	RONICICLIB	Compound	NCIT:C92579	DGIDB::INHIBITOR::Gene:Compound	DGIDB
MAP2K1	Gene	HGNC:6840	REFAMETINIB	Compound	NCIT:C74059	DGIDB::INHIBITOR::Gene:Compound	DGIDB
KDR	Gene	HGNC:6307	ENMD-2076	Compound	iuphar.ligand:7885	DGIDB::INHIBITOR::Gene:Compound	DGIDB
MAPK9	Gene	HGNC:6886	TANZISERTIB	Compound	NCIT:C152510	DGIDB::INHIBITOR::Gene:Compound	DGIDB
AURKB	Gene	HGNC:11390	ENMD-2076	Compound	iuphar.ligand:7885	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FGFR3	Gene	HGNC:3690	ENMD-2076	Compound	iuphar.ligand:7885	DGIDB::INHIBITOR::Gene:Compound	DGIDB
KDR	Gene	HGNC:6307	FORETINIB	Compound	NCIT:C80058	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TRPV1	Gene	HGNC:12716	JTS-653	Compound	CHEMBL:CHEMBL3545228	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CXCR4	Gene	HGNC:2561	MOTIXAFORTIDE	Compound	RXCUI:2664896	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GRIN2A	Gene	HGNC:4585	RAPASTINEL	Compound	NCIT:C152156	DGIDB::AGONIST::Gene:Compound	DGIDB
GRIN2A	Gene	HGNC:4585	AV-101	Compound	DrugBank:DB12878	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GRIN2C	Gene	HGNC:4587	AV-101	Compound	DrugBank:DB12878	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GRIN3B	Gene	HGNC:16768	AV-101	Compound	DrugBank:DB12878	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GRIN2C	Gene	HGNC:4587	NEBOGLAMINE	Compound	NCIT:C66222	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GRIN2D	Gene	HGNC:4588	AV-101	Compound	DrugBank:DB12878	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CHRNB4	Gene	HGNC:1964	SIMPINICLINE	Compound	NCIT:C179121	DGIDB::AGONIST::Gene:Compound	DGIDB
GRIK4	Gene	HGNC:4582	SELURAMPANEL	Compound	NCIT:C152327	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GRIK4	Gene	HGNC:4582	TEZAMPANEL	Compound	NCIT:C77316	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GABRG2	Gene	HGNC:4087	DARIGABAT	Compound	NCIT:C175766	DGIDB::AGONIST::Gene:Compound	DGIDB
FLT1	Gene	HGNC:3763	LINIFANIB	Compound	NCIT:C71759	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FGFR1	Gene	HGNC:3688	BRIVANIB ALANINATE	Compound	NCIT:C53397	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FGFR3	Gene	HGNC:3690	BRIVANIB ALANINATE	Compound	NCIT:C53397	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FLT4	Gene	HGNC:3767	BRIVANIB ALANINATE	Compound	NCIT:C53397	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ERBB2	Gene	HGNC:3430	DACOMITINIB ANHYDROUS	Compound	RXCUI:2058848	DGIDB::INHIBITOR::Gene:Compound	DGIDB
FGFR3	Gene	HGNC:3690	ORANTINIB	Compound	NCIT:C1884	DGIDB::INHIBITOR::Gene:Compound	DGIDB
KIT	Gene	HGNC:6342	DOVITINIB	Compound	NCIT:C76199	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PDGFRB	Gene	HGNC:8804	DOVITINIB	Compound	NCIT:C76199	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ADORA2A	Gene	HGNC:263	TOZADENANT	Compound	NCIT:C152704	DGIDB::INHIBITOR::Gene:Compound	DGIDB
SLC6A4	Gene	HGNC:11050	LUMATEPERONE	Compound	RXCUI:2275602	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ITGA5	Gene	HGNC:6141	VOLOCIXIMAB	Compound	NCIT:C48426	DGIDB::INHIBITOR::Gene:Compound	DGIDB
CA9	Gene	HGNC:1383	GIRENTUXIMAB	Compound	NCIT:C1960	DGIDB::OTHER::Gene:Compound	DGIDB
APP	Gene	HGNC:620	SOLANEZUMAB	Compound	NCIT:C88585	DGIDB::BINDER::Gene:Compound	DGIDB
ITGB1	Gene	HGNC:6153	VOLOCIXIMAB	Compound	NCIT:C48426	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TUBB4A	Gene	HGNC:20774	DAVUNETIDE	Compound	NCIT:C169878	DGIDB::MODULATOR::Gene:Compound	DGIDB
TUBB4B	Gene	HGNC:20771	LEXIBULIN	Compound	NCIT:C77882	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TNFRSF10B	Gene	HGNC:11905	CONATUMUMAB	Compound	NCIT:C71015	DGIDB::AGONIST::Gene:Compound	DGIDB
TGFB1	Gene	HGNC:11766	METELIMUMAB	Compound	NCIT:C166745	DGIDB::INHIBITOR::Gene:Compound	DGIDB
IGF1	Gene	HGNC:5464	DUSIGITUMAB	Compound	NCIT:C82683	DGIDB::INHIBITOR::Gene:Compound	DGIDB
IGF2	Gene	HGNC:5466	DUSIGITUMAB	Compound	NCIT:C82683	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TGFB1	Gene	HGNC:11766	LY-2382770	Compound	CHEMBL:CHEMBL2109585	DGIDB::INHIBITOR::Gene:Compound	DGIDB
ICAM3	Gene	HGNC:5346	ICM3	Compound	CHEMBL:CHEMBL2109481	DGIDB::INHIBITOR::Gene:Compound	DGIDB
TNC	Gene	HGNC:5318	F16SIP 131I	Compound	CHEMBL:CHEMBL2109584	DGIDB::BINDER::Gene:Compound	DGIDB
CD4	Gene	HGNC:1678	TRX-1	Compound	CHEMBL:CHEMBL2109474	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PGR	Gene	HGNC:8910	CHLORMADINONE ACETATE	Compound	RXCUI:2369	DGIDB::MODULATOR::Gene:Compound	DGIDB
SLC6A4	Gene	HGNC:11050	INDALPINE	Compound	NCIT:C170063	DGIDB::INHIBITOR::Gene:Compound	DGIDB
PTGS1	Gene	HGNC:9604	INDOPROFEN	Compound	NCIT:C83801	DGIDB::INHIBITOR::Gene:Compound	DGIDB
GABRA3	Gene	HGNC:4077	METHAQUALONE	Compound	RXCUI:6823	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRE	Gene	HGNC:4085	METHAQUALONE	Compound	RXCUI:6823	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
GABRA5	Gene	HGNC:4079	METHAQUALONE	Compound	RXCUI:6823	DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound	DGIDB
SCN5A	Gene	HGNC:10593	PRENYLAMINE	Compound	RXCUI:8674	DGIDB::BLOCKER::Gene:Compound	DGIDB
FOLR1	Gene	HGNC:3791	MIRVETUXIMAB SORAVTANSINE	Compound	RXCUI:2621548	DGIDB::BINDER::Gene:Compound	DGIDB
TUBA1B	Gene	HGNC:18809	MIRVETUXIMAB SORAVTANSINE	Compound	RXCUI:2621548	DGIDB::INHIBITOR::Gene:Compound	DGIDB
HTR2A	Gene	HGNC:5293	SERTINDOLE	Compound	RXCUI:41996	DGIDB::INHIBITOR::Gene:Compound	DGIDB
EPCAM	Gene	HGNC:11529	CATUMAXOMAB	Compound	NCIT:C62445	DGIDB::MODULATOR::Gene:Compound	DGIDB
TNFRSF10B	Gene	HGNC:11905	LBY-135	Compound	CHEMBL:CHEMBL2109247	DGIDB::AGONIST::Gene:Compound	DGIDB
EPHA3	Gene	HGNC:3387	KB-004	Compound	CHEMBL:CHEMBL2109398	DGIDB::INHIBITOR::Gene:Compound	DGIDB
