id,name,type,label,resource
NDF-RT:N0000005715,Nordefrin,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000151324,"NORDETTE TAB,21",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000151325,"NORDETTE TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000148732,NORELGESTROMIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000179766,norelgestromin,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000147945,NOREPINEPHRINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000007426,Norepinephrine,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000009765,Norepinephrine Activity Alteration,[PE],PharmacologicClass,NDF-RT
NDF-RT:N0000146573,NOREPINEPHRINE BITARTRATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000191396,"NOREPINEPHRINE BITARTRATE 16MCG/ML/D5W INJ,BAG,250ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000191362,"NOREPINEPHRINE BITARTRATE 16MCG/ML/NS INJ,BAG,250ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000152323,NOREPINEPHRINE BITARTRATE 1MG/ML INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000180097,"NOREPINEPHRINE BITARTRATE 32MCG/ML/DEXTROSE 5% INJ,BAG,250ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000190792,"NOREPINEPHRINE BITARTRATE 32MCG/ML/NS INJ,BAG,250ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000193572,"NOREPINEPHRINE BITARTRATE 64MCG/ML/NS INJ,BAG,250ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000178944,Norepinephrine Bitartrate,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169730,Norepinephrine Plasma Membrane Transport Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000192563,Norepinephrine Releasing Agent,[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000175695,Norepinephrine Reuptake Inhibitor,[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000175947,Norepinephrine Reuptake Inhibitor Anorectic,[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000000234,Norepinephrine Transporter Interactions,[MoA],PharmacologicClass,NDF-RT
NDF-RT:N0000000102,Norepinephrine Uptake Inhibitors,[MoA],PharmacologicClass,NDF-RT
NDF-RT:N0000175424,"Norepinephrine, Serotonin, and Dopamine Reuptake Inhibitor Anorectic",[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000167401,Norethandrolone,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000153307,"NORETHIN 1/35 E TAB,21",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153308,"NORETHIN 1/35 E TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153267,"NORETHIN 1/50 M TAB,21",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153268,"NORETHIN 1/50 M TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000146818,NORETHINDRONE,,PharmacologicClass,NDF-RT
NDF-RT:N0000186530,"NORETHINDRONE (GLENMARK) 0.35MG TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000186528,"NORETHINDRONE (LUPIN) 0.35MG TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000188331,"NORETHINDRONE (MYLAN) 0.35MG TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000192826,"NORETHINDRONE (PROFICIENT) 0.35MG TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153061,NORETHINDRONE 0.35MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163121,"NORETHINDRONE 0.35MG TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153062,NORETHINDRONE 5MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000007443,Norethindrone,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000146817,NORETHINDRONE ACETATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000153060,NORETHINDRONE ACETATE 5MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000179203,norethindrone acetate,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000146458,NORETHYNODREL,,PharmacologicClass,NDF-RT
NDF-RT:N0000007447,Norethynodrel,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000166523,Norfenfluramine,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000147623,NORFLOXACIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000157045,"NORFLOXACIN 0.3% SOLN,OPH",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000157044,NORFLOXACIN 400MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000007451,Norfloxacin,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000192735,"NORG-EE TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000148272,NORGESTIMATE,,PharmacologicClass,NDF-RT
NDF-RT:N0000179204,norgestimate,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000146367,NORGESTREL,,PharmacologicClass,NDF-RT
NDF-RT:N0000151316,NORGESTREL 0.075MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000164281,"NORGESTREL 75MCG TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000007456,Norgestrel,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000167402,Norgestrienone,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000153304,"NORINYL 1+35 TAB,21",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153302,"NORINYL 1+35 TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153266,"NORINYL 1+50 TAB,21",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153265,"NORINYL 1+50 TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000166391,Norisoprenoids,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000170208,Norleucine,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000193486,"NORLYDA 0.35MG TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000190901,"NORLYROC 0.35MG TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000155338,NORMATANE DC EXPECTORANT LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000171373,Normetanephrine,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000164232,NORMOCARB MAG CL/NACL/NAHCO3 240ML SOLN,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000154044,NORMOSOL-M 900 CAL INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000154048,NORMOSOL-M INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153994,NORMOSOL-M/DEXTROSE 5% INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000154046,NORMOSOL-R INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000154047,NORMOSOL-R PH 7.4 INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153995,NORMOSOL-R/DEXTROSE 5% INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000167397,Norpregnadienes,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000008210,Norpregnanes,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000007843,Norpregnatrienes,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000007846,Norpregnenes,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000167399,Norprogesterones,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000181312,NORSKE,,PharmacologicClass,NDF-RT
NDF-RT:N0000181525,"NORSKE OINT,TOP",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000008275,Norsteroids,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000183838,"NORTREL 0.5/35 TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000183836,"NORTREL 1/35 TAB,21",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000183837,"NORTREL 1/35 TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000172114,"NORTREL 7/7/7 TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000172105,"NORTREL TAB,28",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000147946,NORTRIPTYLINE,,PharmacologicClass,NDF-RT
NDF-RT:N0000005714,Nortriptyline,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000149470,NORTRIPTYLINE HCL 10MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000149468,"NORTRIPTYLINE HCL 10MG/5ML SOLN,ORAL",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000149471,NORTRIPTYLINE HCL 25MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000161728,"NORTRIPTYLINE HCL 25MG CAP,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000149472,NORTRIPTYLINE HCL 50MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163772,"NORTRIPTYLINE HCL 50MG CAP,UD",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000149469,NORTRIPTYLINE HCL 75MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000145905,NORTRIPTYLINE HYDROCHLORIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000179597,Nortriptyline Hydrochloride,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000166992,Nortropanes,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000166975,Noscapine,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000002193,"Nose Deformities, Acquired",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000002194,Nose Diseases,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000002195,Nose Neoplasms,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000181655,NOSEBLEED,,PharmacologicClass,NDF-RT
NDF-RT:N0000181713,NOSEBLEED QR KIT,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000192786,NOSEBLEED TREATMENT KIT,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000193422,NOURISH,,PharmacologicClass,NDF-RT
NDF-RT:N0000193452,NOURISH LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177150,NOVA MAX (GLUCOSE) TEST STRIP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153928,NOVAMINE 11.4% INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000153934,NOVAMINE 15% INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000022243,NOVASOURCE,,PharmacologicClass,NDF-RT
NDF-RT:N0000163457,NOVASOURCE 2.0 LIQUID (ORANGE CREME),[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000163458,NOVASOURCE 2.0 LIQUID (VANILLA),[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177450,NOVASOURCE RENAL LIQUID (VANILLA),[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177449,NOVASOURCE RENAL LIQUID 1000ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000147947,NOVOBIOCIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000005743,Novobiocin,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000151574,NOVOBIOCIN NA 250MG CAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000146415,NOVOBIOCIN SODIUM,,PharmacologicClass,NDF-RT
NDF-RT:N0000179433,Novobiocin Sodium,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000166468,Noxythiolin,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000181143,Nuchal Cord,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000169634,Nuclear Cap-Binding Protein Complex,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000170623,Nuclear Export Signals,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169879,Nuclear Factor 45 Protein,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169878,Nuclear Factor 90 Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000170622,Nuclear Localization Signals,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169200,Nuclear Matrix-Associated Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169675,Nuclear Pore Complex Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000007867,Nuclear Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180232,Nuclear Receptor Co-Repressor 1,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180207,Nuclear Receptor Co-Repressor 2,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180208,Nuclear Receptor Coactivator 1,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169885,Nuclear Receptor Coactivator 2,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180216,Nuclear Receptor Coactivator 3,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180259,Nuclear Receptor Coactivators,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180285,"Nuclear Receptor Subfamily 1, Group D, Member 1",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180212,"Nuclear Receptor Subfamily 1, Group F, Member 1",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180275,"Nuclear Receptor Subfamily 1, Group F, Member 2",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180288,"Nuclear Receptor Subfamily 1, Group F, Member 3",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180205,"Nuclear Receptor Subfamily 2, Group C, Member 1",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180286,"Nuclear Receptor Subfamily 2, Group C, Member 2",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180203,"Nuclear Receptor Subfamily 4, Group A, Member 1",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180287,"Nuclear Receptor Subfamily 4, Group A, Member 2",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180289,"Nuclear Receptor Subfamily 4, Group A, Member 3",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180204,"Nuclear Receptor Subfamily 6, Group A, Member 1",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169963,Nuclear Respiratory Factor 1,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169961,Nuclear Respiratory Factors,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000170687,Nucleic Acid Heteroduplexes,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000170765,Nucleic Acid Precursors,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000011396,Nucleic Acid Probes,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000009766,Nucleic Acid Replication Alteration,[PE],PharmacologicClass,NDF-RT
NDF-RT:N0000000233,Nucleic Acid Synthesis Inhibitors,[MoA],PharmacologicClass,NDF-RT
NDF-RT:N0000009767,Nucleic Acid Transcription Alteration,[PE],PharmacologicClass,NDF-RT
NDF-RT:N0000011397,Nucleic Acids,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000008282,"Nucleic Acids, Nucleotides, and Nucleosides",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169657,Nucleobase Transport Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169656,"Nucleobase, Nucleoside, Nucleotide, and Nucleic Acid Transport Proteins",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169513,Nucleocapsid Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169674,Nucleocytoplasmic Transport Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180252,Nucleoplasmins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000007871,Nucleoproteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000175459,Nucleoside Analog,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000175465,Nucleoside Analog,[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000175467,Nucleoside Analog Antifungal,[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000175466,Nucleoside Analog Antiviral,[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000008234,Nucleoside Deaminases,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000183503,Nucleoside Diphosphate Kinase D,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000170858,Nucleoside Diphosphate Sugars,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000175595,Nucleoside Metabolic Inhibitor,[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000170647,Nucleoside Q,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000009947,Nucleoside Reverse Transcriptase Inhibitors,[MoA],PharmacologicClass,NDF-RT
NDF-RT:N0000175074,Nucleoside Synthesis Inhibitors,[MoA],PharmacologicClass,NDF-RT
NDF-RT:N0000169663,Nucleoside Transport Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000168260,Nucleoside-Diphosphate Kinase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000168257,Nucleoside-Phosphate Kinase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000167534,Nucleoside-Triphosphatase,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000008235,Nucleosides,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000180253,Nucleosome Assembly Protein 1,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000169073,Nucleosomes,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000167648,Nucleotidases,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000167689,Nucleotide Deaminases,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000175888,Nucleotide Metabolic Inhibitor,[EPC],PharmacologicClass,NDF-RT
NDF-RT:N0000169658,Nucleotide Transport Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000008236,Nucleotides,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000170789,"Nucleotides, Cyclic",[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000168261,Nucleotidyltransferases,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000186104,"NURSING CREAM,TOP LANOLIN-FREE",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000186522,"NURSING CREAM,TOP W/LANOLIN",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000186074,"NURSING OINT,TOP W/LANOLIN",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000021382,NURSOY,,PharmacologicClass,NDF-RT
NDF-RT:N0000157622,NURSOY LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000193280,NUSINERSEN,,PharmacologicClass,NDF-RT
NDF-RT:N0000193298,"NUSINERSEN 12MG/5ML INJ,SOLN",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000021598,NUSOAP,,PharmacologicClass,NDF-RT
NDF-RT:N0000158163,NUSOAP CLEANSING LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000158162,NUSOAP SOAP,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000011118,Nut Hypersensitivity,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000185019,Nut Proteins,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000022072,NUTRADERM,,PharmacologicClass,NDF-RT
NDF-RT:N0000156372,NUTRADERM BATH OIL,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000160944,"NUTRADERM CREAM,TOP",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000160945,NUTRADERM LOTION,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000176200,NUTREN,,PharmacologicClass,NDF-RT
NDF-RT:N0000177674,NUTREN 1.0 LIQUID 1000ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177671,NUTREN 1.0 LIQUID 1500ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177673,NUTREN 1.0 LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177672,NUTREN 1.0 LIQUID VANILLA,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177676,NUTREN 1.5 FIBER LIQUID 1000ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177678,NUTREN 1.5 FIBER LIQUID 1500ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177670,NUTREN 1.5 FIBER LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177680,NUTREN 1.5 LIQUID 1000ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177679,NUTREN 1.5 LIQUID 1500ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177681,NUTREN 1.5 LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177677,NUTREN 1.5 LIQUID VANILLA,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000192375,NUTREN 2.0 LIQUID 1000ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000192376,NUTREN 2.0 LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000192301,NUTREN 2.0 LIQUID VANILLA 1000ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177675,NUTREN 2.0 LIQUID VANILLA,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177963,NUTREN GLYTROL,,PharmacologicClass,NDF-RT
NDF-RT:N0000178278,NUTREN GLYTROL LIQUID 1000ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000178277,NUTREN GLYTROL LIQUID VANILLA,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000176221,NUTREN PULMONARY,,PharmacologicClass,NDF-RT
NDF-RT:N0000177750,NUTREN PULMONARY LIQUID 1000ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177751,NUTREN PULMONARY LIQUID VANILLA,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000176211,NUTREN RENAL,,PharmacologicClass,NDF-RT
NDF-RT:N0000177731,NUTREN RENAL LIQUID 1000ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177732,NUTREN RENAL LIQUID VANILLA,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000176201,NUTREN REPLETE,,PharmacologicClass,NDF-RT
NDF-RT:N0000177689,NUTREN REPLETE FIBER LIQUID 1000ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177688,NUTREN REPLETE FIBER LIQUID 1500ML,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000177690,NUTREN REPLETE FIBER LIQUID VANILLA,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000022183,NUTRIHEP,,PharmacologicClass,NDF-RT
NDF-RT:N0000192493,NUTRIHEP 1.5 LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000162299,NUTRIHEP LIQUID,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000154240,NUTRILYTE II INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000155235,NUTRILYTE INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000155234,NUTRILYTE NEONATAL INJ,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000022247,NUTRIRENAL,,PharmacologicClass,NDF-RT
NDF-RT:N0000163480,"NUTRIRENAL LIQUID VANILLA,250ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000002196,Nutrition Disorders,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000002197,Nutritional and Metabolic Diseases,[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000163530,"NUVARING 0.12MG/0.015MG/24HR RING,VAG",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000147278,NUX VOMICA EXTRACT,,PharmacologicClass,NDF-RT
NDF-RT:N0000155520,NUX VOMICA/PANCREATIN/PAPAIN/PEPSIN/PHENOBARB 16MG/NA BICARB TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000020782,NUX VOMICA/PANCREATIN/PAPAIN/PEPSIN/PHENOBARBITAL/SODIUM BICARBO,,PharmacologicClass,NDF-RT
NDF-RT:N0000147948,NYLIDRIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000006676,Nylidrin,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000150745,NYLIDRIN HCL 12MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000150744,NYLIDRIN HCL 6MG TAB,[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000146224,NYLIDRIN HYDROCHLORIDE,,PharmacologicClass,NDF-RT
NDF-RT:N0000179434,Nylidrin Hydrochloride,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000022529,NYLON,,PharmacologicClass,NDF-RT
NDF-RT:N0000006678,Nylons,[Chemical/Ingredient],PharmacologicClass,NDF-RT
NDF-RT:N0000004134,"Nystagmus, Congenital",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000002199,"Nystagmus, Pathologic",[Disease/Finding],PharmacologicClass,NDF-RT
NDF-RT:N0000145961,NYSTATIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000149699,"NYSTATIN 100000 UNT/ML SUSP,ORAL,5ML",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000149690,"NYSTATIN 100000UNT TAB,VAG",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000149691,"NYSTATIN 100000UNT/GM CREAM,TOP",[VA Product],PharmacologicClass,NDF-RT
NDF-RT:N0000149692,"NYSTATIN 100000UNT/GM OINT,TOP",[VA Product],PharmacologicClass,NDF-RT
